company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,lm_ai_status
P2025-057,0000076334,PH,Parker Hannifin,0000076334-25-000035,2025,2025-08-22,1.0.3,0.3.0,2,0.07407407407407407,0,0.0,1,0.037037037037037035,0,0.0,0,0.0,27,success,0,1,0.0,0.037037037037037035,-1.0,0.037037037037037035,-0.037037037037037035,3,success,success
P2025-058,0000900075,CPRT,Copart,0001628280-25-042946,2025,2025-09-26,1.0.3,0.3.0,2,0.011904761904761904,1,0.005952380952380952,2,0.011904761904761904,0,0.0,0,0.0,168,success,0,6,0.0,0.03571428571428571,-1.0,0.03571428571428571,-0.03571428571428571,8,success,success
P2025-060,0001090727,UPS,United Parcel Service,0001628280-26-008432,2025,2026-02-17,1.0.3,0.3.0,7,0.03804347826086957,2,0.010869565217391304,3,0.016304347826086956,0,0.0,1,0.005434782608695652,184,success,2,10,0.010869565217391304,0.05434782608695652,-0.6666666666666666,0.06521739130434782,-0.043478260869565216,21,success,success
P2025-061,0001048911,FDX,FedEx,0001048911-25-000011,2025,2025-07-21,1.0.3,0.3.0,19,0.02006335797254488,20,0.021119324181626188,11,0.011615628299894404,1,0.0010559662090813093,7,0.007391763463569166,947,success,10,33,0.010559662090813094,0.03484688489968321,-0.5348837209302325,0.0454065469904963,-0.024287222808870117,82,success,success
P2025-062,0001067701,URI,United Rentals,0001067701-26-000007,2025,2026-01-28,1.0.3,0.3.0,14,0.04142011834319527,8,0.023668639053254437,8,0.023668639053254437,0,0.0,2,0.005917159763313609,338,success,5,21,0.014792899408284023,0.0621301775147929,-0.6153846153846154,0.07692307692307693,-0.047337278106508875,48,success,success
P2025-063,0001316835,BLDR,Builders FirstSource,0001193125-26-054643,2025,2026-02-17,1.0.3,0.3.0,18,0.03278688524590164,18,0.03278688524590164,7,0.012750455373406194,0,0.0,4,0.007285974499089253,549,success,4,13,0.007285974499089253,0.023679417122040074,-0.5294117647058824,0.030965391621129327,-0.01639344262295082,55,success,success
P2025-064,0000040545,GE,GE Aerospace,0000040545-26-000008,2025,2026-01-29,1.0.3,0.3.0,7,0.030434782608695653,8,0.034782608695652174,3,0.013043478260869565,1,0.004347826086956522,3,0.013043478260869565,230,success,1,8,0.004347826086956522,0.034782608695652174,-0.7777777777777778,0.0391304347826087,-0.030434782608695653,27,success,success
P2025-065,0001035983,FIX,Comfort Systems USA,0001104659-26-017530,2025,2026-02-19,1.0.3,0.3.0,4,0.016597510373443983,2,0.008298755186721992,1,0.004149377593360996,0,0.0,0,0.0,241,success,4,14,0.016597510373443983,0.058091286307053944,-0.5555555555555556,0.07468879668049792,-0.04149377593360996,24,success,success
P2025-066,0000062996,MAS,Masco,0000062996-26-000005,2025,2026-02-10,1.0.3,0.3.0,3,0.045454545454545456,0,0.0,2,0.030303030303030304,0,0.0,0,0.0,66,success,0,6,0.0,0.09090909090909091,-1.0,0.09090909090909091,-0.09090909090909091,9,success,success
P2025-067,0001474735,GNRC,Generac,0001437749-26-004568,2025,2026-02-18,1.0.3,0.3.0,5,0.015151515151515152,2,0.006060606060606061,3,0.00909090909090909,0,0.0,4,0.012121212121212121,330,success,3,9,0.00909090909090909,0.02727272727272727,-0.5,0.03636363636363636,-0.01818181818181818,21,success,success
