variable,ai_disclosure,ai_sentence_count,log1p_ai_sentence_count,whole_report_concreteness,ai_concreteness,past_tense_share,present_tense_share,future_tense_share,ai_past_tense_share,ai_present_tense_share,ai_future_tense_share,lm_positive_share,lm_negative_share,lm_uncertainty_share,passive_voice_sentence_share,fog_index,ai_lm_positive_share,ai_lm_negative_share,ai_lm_uncertainty_share,ai_passive_voice_sentence_share,ai_fog_index,log_report_word_count,report_word_count,numeric_token_share,average_word_length,lexical_density,root_type_token_ratio
ai_disclosure,1.0,0.4078583639628651,0.7819837720858317,-0.2066720661817281,,-0.2977365871777321,0.3059666552438351,-0.0379979279222827,,,,0.1988753613115809,0.2462892495598886,0.2530841147953132,-0.1069369369762123,0.1256202098828497,,,,,,0.1021812947817158,0.075249480056958,-0.2735286641914137,0.1816284653536595,0.0231498550860579,0.128179217790701
ai_sentence_count,0.4078583639628651,1.0,0.7953258362811312,-0.1992123460280988,-0.0108287744953148,-0.2775577942815722,0.274590522672522,0.0147951220127891,-0.0179983084286544,0.0098791834618185,0.0120851167784564,0.2015600017967303,0.2759831942527577,0.2454744881586982,-0.1825277219414527,0.0657741124115234,-0.0543201548723333,-0.0106656125585013,-0.0338546184780978,0.0198157236920067,-0.1412405963629462,0.0691887253403059,0.0416728402858987,-0.2635844132462547,0.0879568767979728,-0.0420976546936192,0.1322858449842655
log1p_ai_sentence_count,0.7819837720858317,0.7953258362811312,0.9999999999999992,-0.2612296067392998,-0.1358092597318154,-0.3538856892927911,0.357369928371071,-0.0154382404349748,-0.077323878896463,0.0561196965791967,0.0254207215375359,0.2412553868519342,0.3220043420139716,0.3063815614598509,-0.1587833828333065,0.1314458111270635,-0.0937652467283252,0.0895566261871521,0.0527301540312544,0.0470511756627047,-0.1657108434460875,0.1131739655511347,0.0821028551741901,-0.3253138901414332,0.1746055187622724,-0.0106443416701552,0.1455437036610911
whole_report_concreteness,-0.2066720661817281,-0.1992123460280988,-0.2612296067392998,1.0,0.1069867108187742,0.3018433005957939,-0.2907754178019364,-0.0530984154528393,0.0831349641985164,-0.0807772625590745,0.0122712073898617,-0.08654633155665,-0.428442163474401,-0.5363794482049228,-0.1053304643020722,-0.2938140914597043,0.0706994458362694,0.0334054986350695,-0.0264891365642207,-0.0075290476551742,0.0525121657644202,-0.2117039921700291,-0.1957120970391888,0.3148885295130687,-0.1882153438502559,0.1824468177441805,0.1478181803330455
ai_concreteness,,-0.0108287744953148,-0.1358092597318154,0.1069867108187742,1.0,0.0033124057976074,-0.0195573654552798,0.072354567226448,0.2381207144239077,-0.1979865981478026,-0.029527415398288,0.144967931499111,-0.0311252830793411,-0.0067284927131391,-0.102834272272995,-0.077482123349205,0.0695913191318411,-0.4792529436514395,-0.553970461331077,-0.0318144959890027,-0.0181934052802887,-0.1209021396956893,-0.1206869205985193,-0.0602513269144223,-0.058906071341636,-0.1392863616571583,0.1562469043890723
past_tense_share,-0.2977365871777321,-0.2775577942815722,-0.3538856892927911,0.3018433005957939,0.0033124057976074,1.0,-0.9775696184610572,-0.1087151971203329,0.0663347238058819,-0.0724238161087445,0.025233851890631,-0.1863044058687348,-0.1821592487667129,-0.4051099634955804,0.0445287550881778,-0.0784708574258847,0.0562879428775393,0.0089085505722319,0.0003972334166923,0.00571921160912,0.1108516634565847,0.1106452068659548,0.1017734700721254,0.5426508412011237,-0.0411852987843123,0.1155603923663649,-0.1870944948959235
present_tense_share,0.3059666552438351,0.274590522672522,0.357369928371071,-0.2907754178019364,-0.0195573654552798,-0.9775696184610572,1.0,-0.1030875504055709,-0.0624388241651846,0.0763560227922574,-0.0396116072555325,0.1789221585824791,0.1813228044071543,0.3899691302236604,-0.040816594704172,0.0429894748167663,-0.0538713763016103,-0.0047579954928572,0.0066626331205886,-0.0079909511808103,-0.0961462706016733,-0.1292053839631121,-0.1121617940568049,-0.5183950494396641,0.1150907049509947,-0.0285301130009601,0.1906023035963249
future_tense_share,-0.0379979279222827,0.0147951220127891,-0.0154382404349748,-0.0530984154528393,0.072354567226448,-0.1087151971203329,-0.1030875504055709,1.0,-0.0190282955003214,-0.0153112045674113,0.0626782164360184,0.0353737415322669,0.0044663225892508,0.072616258923166,-0.0176477927260488,0.1676923605837655,-0.0114894496645121,-0.0186086096226164,-0.0314630871170496,0.0100493155906182,-0.0669465111252066,0.0872875611113126,0.0487423687978914,-0.1160294790046652,-0.3487099138516704,-0.4111042359618889,-0.0160241311937847
ai_past_tense_share,,-0.0179983084286544,-0.077323878896463,0.0831349641985164,0.2381207144239077,0.0663347238058819,-0.0624388241651846,-0.0190282955003214,1.0,-0.8573562790659351,-0.0738179033840993,0.0853754759287988,-0.0806060239367819,-0.0933837216773847,0.0185879815426403,-0.0524860423587711,0.0984475707705581,-0.1730377804389159,-0.1950851181516089,-0.0300206824756846,-0.047957224360328,0.0066435718113207,-0.0062317184528419,0.0309966171920044,-0.0007817158170375,0.0218142960935399,0.008862923324627
ai_present_tense_share,,0.0098791834618185,0.0561196965791967,-0.0807772625590745,-0.1979865981478026,-0.0724238161087445,0.0763560227922574,-0.0153112045674113,-0.8573562790659351,0.9999999999999996,-0.4500308873777426,-0.100591585746007,0.0574528950110143,0.1053669687101424,-0.0258139019102365,0.032163994901186,-0.1297106478606959,0.1949397696503269,0.2055378416287954,0.0444854783514771,0.0641606244738071,0.0018701659792463,0.0185179031989699,-0.0380415470217769,-0.0090683823334953,-0.0238385838720584,-0.0082559427521478
ai_future_tense_share,,0.0120851167784564,0.0254207215375359,0.0122712073898617,-0.029527415398288,0.025233851890631,-0.0396116072555325,0.0626782164360184,-0.0738179033840993,-0.4500308873777426,1.0,0.0467741216527807,0.0285319788519228,-0.0421325746143847,0.0177652021655593,0.0287425705987904,0.0805127589351792,-0.0774842071170944,-0.0597671171822289,-0.0341061816335882,-0.0411078101344172,-0.0151496106992147,-0.0250666186392454,0.0199279404180473,0.0189261323395869,0.0083405881697815,0.0006191921519647
lm_positive_share,0.1988753613115809,0.2015600017967303,0.2412553868519342,-0.08654633155665,0.144967931499111,-0.1863044058687348,0.1789221585824791,0.0353737415322669,0.0853754759287988,-0.100591585746007,0.0467741216527807,1.0,0.1941893157277684,0.2131171432232362,-0.3183424675156843,-0.0018563631143006,0.1278081064180153,-0.1133307169097616,-0.0826352600647848,-0.0519683610909088,-0.0414962597344911,-0.2650449661923037,-0.3055179928988846,-0.2427160293611193,0.1495279750987485,-0.1753089141705739,0.5257204705387636
lm_negative_share,0.2462892495598886,0.2759831942527577,0.3220043420139716,-0.428442163474401,-0.0311252830793411,-0.1821592487667129,0.1813228044071543,0.0044663225892508,-0.0806060239367819,0.0574528950110143,0.0285319788519228,0.1941893157277684,1.0,0.5911009190658176,-0.1762704445909628,0.1846667125010552,-0.1206043509840322,-0.0297264631409745,0.0190509696727916,0.0582745362550224,0.061354112703608,0.0622439632542381,0.0466788538478017,-0.3153963837144782,0.1702237193637721,-0.0800825021784495,0.2710378940034139
lm_uncertainty_share,0.2530841147953132,0.2454744881586982,0.3063815614598509,-0.5363794482049228,-0.0067284927131391,-0.4051099634955804,0.3899691302236604,0.072616258923166,-0.0933837216773847,0.1053669687101424,-0.0421325746143847,0.2131171432232362,0.5911009190658176,1.0,-0.1365945790084394,0.1327241776994292,-0.0770976421668701,-0.0233232814987327,0.0669473549227659,0.0130066324195809,0.0267814134196449,-0.0068786924475723,-0.0078388598426757,-0.3595360859242958,0.0527757441938806,-0.2185725232334733,0.1509113659346852
passive_voice_sentence_share,-0.1069369369762123,-0.1825277219414527,-0.1587833828333065,-0.1053304643020722,-0.102834272272995,0.0445287550881778,-0.040816594704172,-0.0176477927260488,0.0185879815426403,-0.0258139019102365,0.0177652021655593,-0.3183424675156843,-0.1762704445909628,-0.1365945790084394,1.0,0.2341782058952165,-0.0353470481838368,0.0864987621364904,0.1310150895844788,0.0722835567800044,0.0602283862768705,0.2672922392034715,0.2725088824533979,0.0406011304529696,0.0676730894637704,0.1035363685702398,-0.3982584254882691
fog_index,0.1256202098828497,0.0657741124115234,0.1314458111270635,-0.2938140914597043,-0.077482123349205,-0.0784708574258847,0.0429894748167663,0.1676923605837655,-0.0524860423587711,0.032163994901186,0.0287425705987904,-0.0018563631143006,0.1846667125010552,0.1327241776994292,0.2341782058952165,1.0,-0.0911807106473151,0.0526253487931701,0.0385218828802338,0.1108912695319746,0.1175076597895635,0.3830297857684894,0.3402229755325117,-0.4274381813261572,0.1981539458765789,-0.0468858089428724,-0.1700408680690757
ai_lm_positive_share,,-0.0543201548723333,-0.0937652467283252,0.0706994458362694,0.0695913191318411,0.0562879428775393,-0.0538713763016103,-0.0114894496645121,0.0984475707705581,-0.1297106478606959,0.0805127589351792,0.1278081064180153,-0.1206043509840322,-0.0770976421668701,-0.0353470481838368,-0.0911807106473151,0.9999999999999996,-0.1934781581383275,-0.1749964011891507,-0.1135272924710219,-0.0014038627698688,-0.0774306544785587,-0.080747760283443,0.0885806524707607,-0.0005818839234482,0.030687182488305,0.0414089706552194
ai_lm_negative_share,,-0.0106656125585013,0.0895566261871521,0.0334054986350695,-0.4792529436514395,0.0089085505722319,-0.0047579954928572,-0.0186086096226164,-0.1730377804389159,0.1949397696503269,-0.0774842071170944,-0.1133307169097616,-0.0297264631409745,-0.0233232814987327,0.0864987621364904,0.0526253487931701,-0.1934781581383275,0.9999999999999996,0.3599248021569428,0.1502874653184466,0.0671758926160068,-0.0120570106843226,0.0057484946642155,0.056832248890336,0.0116967601551039,0.0994495644107712,-0.0519434811904243
ai_lm_uncertainty_share,,-0.0338546184780978,0.0527301540312544,-0.0264891365642207,-0.553970461331077,0.0003972334166923,0.0066626331205886,-0.0314630871170496,-0.1950851181516089,0.2055378416287954,-0.0597671171822289,-0.0826352600647848,0.0190509696727916,0.0669473549227659,0.1310150895844788,0.0385218828802338,-0.1749964011891507,0.3599248021569428,1.0,-0.0406481245406679,-0.0656276277643275,0.0209206162798724,0.026749074293623,0.0130632771365376,0.0366836976232603,0.0605505349174183,-0.0524757684902526
ai_passive_voice_sentence_share,,0.0198157236920067,0.0470511756627047,-0.0075290476551742,-0.0318144959890027,0.00571921160912,-0.0079909511808103,0.0100493155906182,-0.0300206824756846,0.0444854783514771,-0.0341061816335882,-0.0519683610909088,0.0582745362550224,0.0130066324195809,0.0722835567800044,0.1108912695319746,-0.1135272924710219,0.1502874653184466,-0.0406481245406679,1.0,0.1584667934482315,0.0034136834181325,0.0057040158360672,-0.0277543529832169,0.0540811761243478,0.0269903533753391,-0.0229401772365148
ai_fog_index,,-0.1412405963629462,-0.1657108434460875,0.0525121657644202,-0.0181934052802887,0.1108516634565847,-0.0961462706016733,-0.0669465111252066,-0.047957224360328,0.0641606244738071,-0.0411078101344172,-0.0414962597344911,0.061354112703608,0.0267814134196449,0.0602283862768705,0.1175076597895635,-0.0014038627698688,0.0671758926160068,-0.0656276277643275,0.1584667934482315,1.0,-0.0026755100967282,0.00126618617165,0.043092769040082,0.069895518894156,0.1042569643277487,-0.015206364215545
log_report_word_count,0.1021812947817158,0.0691887253403059,0.1131739655511347,-0.2117039921700291,-0.1209021396956893,0.1106452068659548,-0.1292053839631121,0.0872875611113126,0.0066435718113207,0.0018701659792463,-0.0151496106992147,-0.2650449661923037,0.0622439632542381,-0.0068786924475723,0.2672922392034715,0.3830297857684894,-0.0774306544785587,-0.0120570106843226,0.0209206162798724,0.0034136834181325,-0.0026755100967282,1.0,0.9297205172276582,-0.0878410008655938,-0.0357759940185485,0.1282725130594978,-0.5265709463284051
report_word_count,0.075249480056958,0.0416728402858987,0.0821028551741901,-0.1957120970391888,-0.1206869205985193,0.1017734700721254,-0.1121617940568049,0.0487423687978914,-0.0062317184528419,0.0185179031989699,-0.0250666186392454,-0.3055179928988846,0.0466788538478017,-0.0078388598426757,0.2725088824533979,0.3402229755325117,-0.080747760283443,0.0057484946642155,0.026749074293623,0.0057040158360672,0.00126618617165,0.9297205172276582,0.9999999999999996,-0.0737549356696864,-0.0002085201611094,0.1920982117953162,-0.5756271828597007
