variable,ai_disclosure,ai_sentence_count,log1p_ai_sentence_count,whole_report_concreteness,ai_concreteness,past_tense_share,present_tense_share,future_tense_share,ai_past_tense_share,ai_present_tense_share,ai_future_tense_share,lm_positive_share,lm_negative_share,lm_uncertainty_share,passive_voice_sentence_share,fog_index,ai_lm_positive_share,ai_lm_negative_share,ai_lm_uncertainty_share,ai_passive_voice_sentence_share,ai_fog_index,log_report_word_count,report_word_count,numeric_token_share,average_word_length,lexical_density,root_type_token_ratio
ai_disclosure,1.0,0.8855719138236507,0.8855719138236507,-0.1964414460702161,,-0.3088072834800277,0.3184905152375168,-0.040106389119923,,,,0.2143852239443492,0.2546564276888738,0.2573347871834811,-0.1261277001886523,0.1342194735290543,,,,,,0.1024443922109481,0.1024443922109481,-0.3343642108798642,0.1744563959864849,0.0383892324300026,0.1344286791731878
ai_sentence_count,0.8855719138236509,1.0,1.0,-0.2512530247783717,-0.1292532421863453,-0.3643140196391563,0.371882439361636,-0.0289966621791649,0.2870631586012438,-0.2673175750956539,0.4369281572651955,0.2529118179158242,0.3165870478353014,0.3042147078749052,-0.1662754413053317,0.1555651648965977,0.0676270515009486,0.293093823424447,0.2021316627557648,0.3980014384780851,-0.1959336319143023,0.1205422747172482,0.1205422747172482,-0.4040791129757232,0.1882375091668936,0.021159568247304,0.1488283367480778
log1p_ai_sentence_count,0.8855719138236509,1.0,1.0,-0.2512530247783717,-0.1292532421863453,-0.3643140196391563,0.371882439361636,-0.0289966621791649,0.2870631586012438,-0.2673175750956539,0.4369281572651955,0.2529118179158242,0.3165870478353014,0.3042147078749052,-0.1662754413053317,0.1555651648965977,0.0676270515009486,0.293093823424447,0.2021316627557648,0.3980014384780851,-0.1959336319143023,0.1205422747172482,0.1205422747172482,-0.4040791129757232,0.1882375091668936,0.021159568247304,0.1488283367480778
whole_report_concreteness,-0.1964414460702162,-0.2512530247783717,-0.2512530247783717,1.0,0.112563246922809,0.3115303308833279,-0.3001025096239343,-0.0455389463930835,-0.0369919147072502,0.0077365539562309,-0.0831243341866936,-0.0857308088512553,-0.4286940396282525,-0.5533398445607286,-0.1068066912060966,-0.3005841806920795,0.0283353300117382,-0.0286126439293167,-0.0616810391662222,-0.0927210448280551,0.0468862570082754,-0.1977860496248237,-0.1977860496248237,0.3631955177885712,-0.1906895671198021,0.1848596599395272,0.1414425273010245
ai_concreteness,,-0.1292532421863453,-0.1292532421863453,0.112563246922809,1.0,0.0077292760086287,-0.02425336983576,0.0662737969921485,0.1888895418169663,-0.1293161991576762,-0.0967724545967332,0.1603900711062343,-0.0195908962944688,8.417812546272565e-05,-0.1596333380308492,-0.1337906456077812,0.1075126897715104,-0.5597956217438445,-0.6349428051737633,-0.0904372711916352,0.0073073370474336,-0.1125847172242191,-0.1125847172242191,-0.0397112672423638,-0.0722405647830811,-0.136261747962627,0.1582698915339839
past_tense_share,-0.3088072834800277,-0.3643140196391563,-0.3643140196391563,0.3115303308833279,0.0077292760086287,1.0,-0.9739028553410228,-0.0762970097476871,-0.0570475955281574,0.0316027356380154,-0.1147227281744334,-0.1918573754228361,-0.2128413663708564,-0.4008950609929598,0.0746751974931823,-0.0914200820580685,0.009802534481418,-0.0419208447316154,-0.013079058261838,-0.080123637478121,0.0760043009016144,0.058641884827762,0.058641884827762,0.6723038117125419,-0.0631940434527816,0.0640388595769729,-0.1697784016101994
present_tense_share,0.3184905152375168,0.3718824393616359,0.3718824393616359,-0.3001025096239343,-0.02425336983576,-0.9739028553410228,1.0,-0.1244042546897418,0.0677526125729721,-0.0286242785046064,0.0977351332064374,0.1868838127320875,0.2104675715670551,0.386508377045889,-0.0689972485399371,0.0639107770130509,0.0036326200985847,0.0462390045762213,0.0198898048552006,0.0745503687007118,-0.0479304935959006,-0.0858984693823804,-0.0858984693823804,-0.6605056262518766,0.1338953597972671,0.0227971198431238,0.1794342478524093
future_tense_share,-0.040106389119923,-0.0289966621791649,-0.0289966621791649,-0.0455389463930835,0.0662737969921485,-0.0762970097476871,-0.1244042546897418,1.0,-0.0217460854136633,-0.0207027842560301,0.0646063501534818,0.0463203202360347,-0.0030162092735677,0.0667388667742435,-0.0346865606019279,0.1365786346092784,-0.0466833507729586,-0.0180300035294738,-0.0162208224222546,0.0242911026126463,-0.1116103926048106,0.1244918506570943,0.1244918506570943,-0.0590922832728841,-0.3171037958375934,-0.4075398539152604,-0.0033555463949877
ai_past_tense_share,,0.2870631586012438,0.2870631586012438,-0.0369919147072502,0.1888895418169664,-0.0570475955281574,0.0677526125729721,-0.0217460854136633,1.0,-0.8031962564509249,0.1041563139691519,0.1708337500264405,0.0579153119450267,-0.0151842612523353,-0.1092301795075596,-0.0071439420281766,0.1236272383034709,-0.1169484124461296,-0.1728723765423457,0.0751907424540301,-0.0818708125461207,0.0421479331551493,0.0421479331551493,-0.1125610915395772,0.0384360696821162,0.0118655221674624,0.0520657760652069
ai_present_tense_share,,-0.2673175750956539,-0.2673175750956539,0.0077365539562309,-0.1293161991576762,0.0316027356380154,-0.0286242785046064,-0.0207027842560301,-0.8031962564509249,1.0,-0.5405356398510739,-0.1623306180556089,-0.0591090506439779,0.0269703576182181,0.0681878332761173,-0.010962956885819,-0.1262007786080545,0.1266286204522683,0.1533591788985868,-0.0640945177207239,0.1124612015946743,-0.028685639307831,-0.028685639307831,0.0745956415305372,-0.0603273698473761,-0.0295525365217198,-0.0432834615988519
