source_title,official_page_url,direct_download_url,publisher_or_owner,access_date_utc,original_filename,file_size_bytes,mime_type,sha256,dictionary_release,coverage_years,page_update_date,license_or_usage_statement,redistribution_status,note
Loughran-McDonald Master Dictionary w/ Sentiment Word Lists,https://sraf.nd.edu/loughranmcdonald-master-dictionary/,https://drive.usercontent.google.com/download?id=1iq2RUf8qGFEAk1g8wQntP3habOnR3fXF&export=download&confirm=t,University of Notre Dame Software Repository for Accounting and Finance,2026-07-29,Loughran-McDonald_MasterDictionary_1993-2025.csv,9093460,application/octet-stream,e2d1328682bab7d2187684fb9f5420bb730401c9eefc00daf835edd203f4859d,1993-2025,1993-2025,"March 2026",Free for academic research; commercial licensing requires contact,research_use_permitted_redistribution_unclear,Official page links Google Drive view; recorded URL is the verified final download endpoint
