sample,method,variable_1,variable_2,correlation,pairwise_N,pvalue
full_sample,pearson,lm_uncertainty_share,average_word_length,0.05277574419388064,2829,0.004988573835868966
full_sample,pearson,lm_uncertainty_share,lexical_density,-0.2185725232334733,2829,6.063300868823578e-32
full_sample,pearson,lm_uncertainty_share,root_type_token_ratio,0.15091136593468527,2829,7.062566151911208e-16
full_sample,pearson,passive_voice_sentence_share,passive_voice_sentence_share,0.9999999999999999,2829,0.0
full_sample,pearson,passive_voice_sentence_share,fog_index,0.2341782058952165,2829,1.5179010330456877e-36
full_sample,pearson,passive_voice_sentence_share,ai_lm_positive_share,-0.035347048183836806,1660,0.15000516376462775
full_sample,pearson,passive_voice_sentence_share,ai_lm_negative_share,0.08649876213649041,1660,0.000418416299977784
full_sample,pearson,passive_voice_sentence_share,ai_lm_uncertainty_share,0.13101508958447883,1660,8.45939089273163e-08
full_sample,pearson,passive_voice_sentence_share,ai_passive_voice_sentence_share,0.07228355678000442,1660,0.00321192218040145
full_sample,pearson,passive_voice_sentence_share,ai_fog_index,0.060228386276870584,1660,0.014117065315387844
full_sample,pearson,passive_voice_sentence_share,log_report_word_count,0.26729223920347156,2829,1.7509565857450052e-47
full_sample,pearson,passive_voice_sentence_share,report_word_count,0.2725088824533979,2829,2.34684607936834e-49
full_sample,pearson,passive_voice_sentence_share,numeric_token_share,0.040601130452969605,2829,0.030815820447944967
full_sample,pearson,passive_voice_sentence_share,average_word_length,0.06767308946377046,2829,0.000315828870624671
full_sample,pearson,passive_voice_sentence_share,lexical_density,0.10353636857023986,2829,3.402892639148309e-08
full_sample,pearson,passive_voice_sentence_share,root_type_token_ratio,-0.3982584254882691,2829,3.623907905821411e-108
full_sample,pearson,fog_index,fog_index,1.0,2829,0.0
full_sample,pearson,fog_index,ai_lm_positive_share,-0.0911807106473151,1660,0.00019927229510105875
full_sample,pearson,fog_index,ai_lm_negative_share,0.052625348793170136,1660,0.03203366440952864
full_sample,pearson,fog_index,ai_lm_uncertainty_share,0.038521882880233886,1660,0.11667103480776904
full_sample,pearson,fog_index,ai_passive_voice_sentence_share,0.11089126953197465,1660,5.936919688240732e-06
full_sample,pearson,fog_index,ai_fog_index,0.11750765978956351,1660,1.581438257469239e-06
full_sample,pearson,fog_index,log_report_word_count,0.3830297857684894,2829,1.570124634408473e-99
full_sample,pearson,fog_index,report_word_count,0.34022297553251174,2829,1.336620097425446e-77
full_sample,pearson,fog_index,numeric_token_share,-0.4274381813261572,2829,4.936023663302822e-126
full_sample,pearson,fog_index,average_word_length,0.19815394587657892,2829,1.93095785636545e-26
full_sample,pearson,fog_index,lexical_density,-0.04688580894287241,2829,0.01262954535171913
full_sample,pearson,fog_index,root_type_token_ratio,-0.17004086806907578,2829,8.501361787359616e-20
full_sample,pearson,ai_lm_positive_share,ai_lm_positive_share,0.9999999999999997,1660,0.0
full_sample,pearson,ai_lm_positive_share,ai_lm_negative_share,-0.19347815813832758,1660,1.8320606044913913e-15
full_sample,pearson,ai_lm_positive_share,ai_lm_uncertainty_share,-0.1749964011891507,1660,6.971332287899295e-13
full_sample,pearson,ai_lm_positive_share,ai_passive_voice_sentence_share,-0.11352729247102195,1660,3.535580448863761e-06
full_sample,pearson,ai_lm_positive_share,ai_fog_index,-0.0014038627698688784,1660,0.9544219947815883
full_sample,pearson,ai_lm_positive_share,log_report_word_count,-0.07743065447855878,1660,0.0015933084377221063
full_sample,pearson,ai_lm_positive_share,report_word_count,-0.08074776028344303,1660,0.000991901978996957
full_sample,pearson,ai_lm_positive_share,numeric_token_share,0.08858065247076077,1660,0.0003021654400565445
full_sample,pearson,ai_lm_positive_share,average_word_length,-0.0005818839234482925,1660,0.9810999647207118
full_sample,pearson,ai_lm_positive_share,lexical_density,0.03068718248830506,1660,0.2114298585327682
full_sample,pearson,ai_lm_positive_share,root_type_token_ratio,0.041408970655219424,1660,0.09168370591235835
full_sample,pearson,ai_lm_negative_share,ai_lm_negative_share,0.9999999999999996,1660,0.0
full_sample,pearson,ai_lm_negative_share,ai_lm_uncertainty_share,0.3599248021569428,1660,6.074014525180705e-52
full_sample,pearson,ai_lm_negative_share,ai_passive_voice_sentence_share,0.15028746531844664,1660,7.577015564768008e-10
full_sample,pearson,ai_lm_negative_share,ai_fog_index,0.0671758926160068,1660,0.006181682708986947
full_sample,pearson,ai_lm_negative_share,log_report_word_count,-0.012057010684322685,1660,0.6235058297264284
full_sample,pearson,ai_lm_negative_share,report_word_count,0.005748494664215506,1660,0.8149562641345404
full_sample,pearson,ai_lm_negative_share,numeric_token_share,0.05683224889033606,1660,0.020577422983910933
full_sample,pearson,ai_lm_negative_share,average_word_length,0.01169676015510392,1660,0.6339179739016557
full_sample,pearson,ai_lm_negative_share,lexical_density,0.09944956441077127,1660,4.9305141840892204e-05
full_sample,pearson,ai_lm_negative_share,root_type_token_ratio,-0.05194348119042437,1660,0.03433011677479779
full_sample,pearson,ai_lm_uncertainty_share,ai_lm_uncertainty_share,0.9999999999999999,1660,0.0
full_sample,pearson,ai_lm_uncertainty_share,ai_passive_voice_sentence_share,-0.04064812454066793,1660,0.09780949487603167
full_sample,pearson,ai_lm_uncertainty_share,ai_fog_index,-0.06562762776432751,1660,0.007478667287293634
full_sample,pearson,ai_lm_uncertainty_share,log_report_word_count,0.02092061627987246,1660,0.39431296947365124
full_sample,pearson,ai_lm_uncertainty_share,report_word_count,0.02674907429362304,1660,0.27605948957671556
full_sample,pearson,ai_lm_uncertainty_share,numeric_token_share,0.013063277136537627,1660,0.5948228613301465
full_sample,pearson,ai_lm_uncertainty_share,average_word_length,0.03668369762326034,1660,0.13517968151884294
full_sample,pearson,ai_lm_uncertainty_share,lexical_density,0.0605505349174183,1660,0.01360898020195122
full_sample,pearson,ai_lm_uncertainty_share,root_type_token_ratio,-0.05247576849025269,1660,0.03252584450679664
full_sample,pearson,ai_passive_voice_sentence_share,ai_passive_voice_sentence_share,0.9999999999999999,1660,0.0
full_sample,pearson,ai_passive_voice_sentence_share,ai_fog_index,0.1584667934482315,1660,8.43509331863369e-11
full_sample,pearson,ai_passive_voice_sentence_share,log_report_word_count,0.003413683418132537,1660,0.889466211545744
full_sample,pearson,ai_passive_voice_sentence_share,report_word_count,0.005704015836067241,1660,0.8163624048388713
full_sample,pearson,ai_passive_voice_sentence_share,numeric_token_share,-0.027754352983216993,1660,0.2584070357659964
full_sample,pearson,ai_passive_voice_sentence_share,average_word_length,0.054081176124347874,1660,0.027567454957670816
full_sample,pearson,ai_passive_voice_sentence_share,lexical_density,0.026990353375339133,1660,0.2717495464399238
full_sample,pearson,ai_passive_voice_sentence_share,root_type_token_ratio,-0.022940177236514817,1660,0.35026637022147017
full_sample,pearson,ai_fog_index,ai_fog_index,1.0,1660,0.0
full_sample,pearson,ai_fog_index,log_report_word_count,-0.002675510096728229,1660,0.9132606682401623
full_sample,pearson,ai_fog_index,report_word_count,0.001266186171650052,1660,0.9588876531488086
full_sample,pearson,ai_fog_index,numeric_token_share,0.043092769040082086,1660,0.07922071164438375
full_sample,pearson,ai_fog_index,average_word_length,0.06989551889415606,1660,0.004384314064147654
full_sample,pearson,ai_fog_index,lexical_density,0.10425696432774875,1660,2.0797255013518543e-05
full_sample,pearson,ai_fog_index,root_type_token_ratio,-0.015206364215545066,1660,0.5358350149507579
full_sample,pearson,log_report_word_count,log_report_word_count,1.0,2829,0.0
full_sample,pearson,log_report_word_count,report_word_count,0.9297205172276582,2829,0.0
full_sample,pearson,log_report_word_count,numeric_token_share,-0.08784100086559388,2829,2.881378601639218e-06
full_sample,pearson,log_report_word_count,average_word_length,-0.03577599401854858,2829,0.05708832043083689
full_sample,pearson,log_report_word_count,lexical_density,0.12827251305949788,2829,7.494549019805724e-12
full_sample,pearson,log_report_word_count,root_type_token_ratio,-0.5265709463284051,2829,1.2917010084298677e-201
full_sample,pearson,report_word_count,report_word_count,0.9999999999999997,2829,0.0
full_sample,pearson,report_word_count,numeric_token_share,-0.07375493566968648,2829,8.618453469595555e-05
full_sample,pearson,report_word_count,average_word_length,-0.0002085201611094928,2829,0.9911548801742079
full_sample,pearson,report_word_count,lexical_density,0.19209821179531625,2829,6.415029823113803e-25
full_sample,pearson,report_word_count,root_type_token_ratio,-0.5756271828597007,2829,2.1748705509400724e-249
full_sample,pearson,numeric_token_share,numeric_token_share,1.0,2829,0.0
full_sample,pearson,numeric_token_share,average_word_length,-0.03765943468485098,2829,0.04519143626396261
full_sample,pearson,numeric_token_share,lexical_density,0.2669277430737955,2829,2.358199298098723e-47
full_sample,pearson,numeric_token_share,root_type_token_ratio,-0.22810824156063433,2829,1.0287751305700426e-34
full_sample,pearson,average_word_length,average_word_length,1.0,2829,0.0
full_sample,pearson,average_word_length,lexical_density,0.6279396112393862,2829,3.898524403952e-310
full_sample,pearson,average_word_length,root_type_token_ratio,0.1495101771285295,2829,1.3099959441320153e-15
full_sample,pearson,lexical_density,lexical_density,1.0,2829,0.0
full_sample,pearson,lexical_density,root_type_token_ratio,-0.06257947949164079,2829,0.0008675487263251181
full_sample,pearson,root_type_token_ratio,root_type_token_ratio,0.9999999999999999,2829,0.0
full_sample,spearman,ai_disclosure,ai_disclosure,1.0,2829,0.0
full_sample,spearman,ai_disclosure,ai_sentence_count,0.8855719138236507,2829,0.0
full_sample,spearman,ai_disclosure,log1p_ai_sentence_count,0.8855719138236507,2829,0.0
full_sample,spearman,ai_disclosure,whole_report_concreteness,-0.19644144607021619,2829,5.261402277419782e-26
full_sample,spearman,ai_disclosure,ai_concreteness,,1659,
full_sample,spearman,ai_disclosure,past_tense_share,-0.3088072834800277,2829,1.4531694132357316e-63
full_sample,spearman,ai_disclosure,present_tense_share,0.3184905152375168,2829,1.0308211340295134e-67
full_sample,spearman,ai_disclosure,future_tense_share,-0.040106389119923036,2829,0.03291587479125085
full_sample,spearman,ai_disclosure,ai_past_tense_share,,1593,
full_sample,spearman,ai_disclosure,ai_present_tense_share,,1593,
full_sample,spearman,ai_disclosure,ai_future_tense_share,,1593,
full_sample,spearman,ai_disclosure,lm_positive_share,0.2143852239443492,2829,9.09119047061727e-31
full_sample,spearman,ai_disclosure,lm_negative_share,0.2546564276888738,2829,4.063055748110317e-43
full_sample,spearman,ai_disclosure,lm_uncertainty_share,0.25733478718348113,2829,5.052594072861584e-44
full_sample,spearman,ai_disclosure,passive_voice_sentence_share,-0.12612770018865235,2829,1.668180006836495e-11
full_sample,spearman,ai_disclosure,fog_index,0.1342194735290543,2829,7.598331979925315e-13
full_sample,spearman,ai_disclosure,ai_lm_positive_share,,1660,
full_sample,spearman,ai_disclosure,ai_lm_negative_share,,1660,
full_sample,spearman,ai_disclosure,ai_lm_uncertainty_share,,1660,
full_sample,spearman,ai_disclosure,ai_passive_voice_sentence_share,,1660,
full_sample,spearman,ai_disclosure,ai_fog_index,,1660,
full_sample,spearman,ai_disclosure,log_report_word_count,0.10244439221094818,2829,4.739625689010157e-08
full_sample,spearman,ai_disclosure,report_word_count,0.10244439221094818,2829,4.739625689010157e-08
full_sample,spearman,ai_disclosure,numeric_token_share,-0.33436421087986423,2829,7.433213247461063e-75
full_sample,spearman,ai_disclosure,average_word_length,0.17445639598648496,2829,9.041912626165767e-21
full_sample,spearman,ai_disclosure,lexical_density,0.038389232430002605,2829,0.04118031428528543
full_sample,spearman,ai_disclosure,root_type_token_ratio,0.13442867917318788,2829,6.99730376447833e-13
full_sample,spearman,ai_sentence_count,ai_sentence_count,1.0,2829,0.0
full_sample,spearman,ai_sentence_count,log1p_ai_sentence_count,1.0,2829,0.0
full_sample,spearman,ai_sentence_count,whole_report_concreteness,-0.25125302477837175,2829,5.544610896795292e-42
full_sample,spearman,ai_sentence_count,ai_concreteness,-0.12925324218634535,1659,1.272265623342952e-07
full_sample,spearman,ai_sentence_count,past_tense_share,-0.3643140196391563,2829,1.579974923195544e-89
full_sample,spearman,ai_sentence_count,present_tense_share,0.371882439361636,2829,1.7107156741027587e-93
full_sample,spearman,ai_sentence_count,future_tense_share,-0.028996662179164905,2829,0.1230913183797157
full_sample,spearman,ai_sentence_count,ai_past_tense_share,0.2870631586012438,1593,1.3454855964219646e-31
full_sample,spearman,ai_sentence_count,ai_present_tense_share,-0.26731757509565396,1593,1.8047454472308563e-27
full_sample,spearman,ai_sentence_count,ai_future_tense_share,0.43692815726519557,1593,2.9687679236597397e-75
full_sample,spearman,ai_sentence_count,lm_positive_share,0.2529118179158242,2829,1.5589046235080164e-42
full_sample,spearman,ai_sentence_count,lm_negative_share,0.3165870478353014,2829,6.93534327263126e-67
full_sample,spearman,ai_sentence_count,lm_uncertainty_share,0.3042147078749052,2829,1.1919757000195577e-61
full_sample,spearman,ai_sentence_count,passive_voice_sentence_share,-0.16627544130533176,2829,5.482836326964626e-19
full_sample,spearman,ai_sentence_count,fog_index,0.15556516489659772,2829,8.700126212278442e-17
full_sample,spearman,ai_sentence_count,ai_lm_positive_share,0.06762705150094869,1660,0.005843862573513738
full_sample,spearman,ai_sentence_count,ai_lm_negative_share,0.293093823424447,1660,3.051746152284621e-34
full_sample,spearman,ai_sentence_count,ai_lm_uncertainty_share,0.20213166275576483,1660,9.156670550849217e-17
full_sample,spearman,ai_sentence_count,ai_passive_voice_sentence_share,0.3980014384780851,1660,3.9926858004404853e-64
full_sample,spearman,ai_sentence_count,ai_fog_index,-0.19593363191430238,1660,7.939657123755043e-16
full_sample,spearman,ai_sentence_count,log_report_word_count,0.12054227471724828,2829,1.2587254331404235e-10
full_sample,spearman,ai_sentence_count,report_word_count,0.12054227471724828,2829,1.2587254331404235e-10
full_sample,spearman,ai_sentence_count,numeric_token_share,-0.4040791129757232,2829,1.3679899224794432e-111
full_sample,spearman,ai_sentence_count,average_word_length,0.18823750916689364,2829,5.637252207643965e-24
full_sample,spearman,ai_sentence_count,lexical_density,0.02115956824730402,2829,0.26055895817652946
full_sample,spearman,ai_sentence_count,root_type_token_ratio,0.14882833674807783,2829,1.7656813636961355e-15
full_sample,spearman,log1p_ai_sentence_count,log1p_ai_sentence_count,1.0,2829,0.0
full_sample,spearman,log1p_ai_sentence_count,whole_report_concreteness,-0.25125302477837175,2829,5.544610896795292e-42
full_sample,spearman,log1p_ai_sentence_count,ai_concreteness,-0.12925324218634535,1659,1.272265623342952e-07
full_sample,spearman,log1p_ai_sentence_count,past_tense_share,-0.3643140196391563,2829,1.579974923195544e-89
full_sample,spearman,log1p_ai_sentence_count,present_tense_share,0.371882439361636,2829,1.7107156741027587e-93
full_sample,spearman,log1p_ai_sentence_count,future_tense_share,-0.028996662179164905,2829,0.1230913183797157
full_sample,spearman,log1p_ai_sentence_count,ai_past_tense_share,0.2870631586012438,1593,1.3454855964219646e-31
full_sample,spearman,log1p_ai_sentence_count,ai_present_tense_share,-0.26731757509565396,1593,1.8047454472308563e-27
full_sample,spearman,log1p_ai_sentence_count,ai_future_tense_share,0.43692815726519557,1593,2.9687679236597397e-75
full_sample,spearman,log1p_ai_sentence_count,lm_positive_share,0.2529118179158242,2829,1.5589046235080164e-42
full_sample,spearman,log1p_ai_sentence_count,lm_negative_share,0.3165870478353014,2829,6.93534327263126e-67
full_sample,spearman,log1p_ai_sentence_count,lm_uncertainty_share,0.3042147078749052,2829,1.1919757000195577e-61
full_sample,spearman,log1p_ai_sentence_count,passive_voice_sentence_share,-0.16627544130533176,2829,5.482836326964626e-19
full_sample,spearman,log1p_ai_sentence_count,fog_index,0.15556516489659772,2829,8.700126212278442e-17
full_sample,spearman,log1p_ai_sentence_count,ai_lm_positive_share,0.06762705150094869,1660,0.005843862573513738
full_sample,spearman,log1p_ai_sentence_count,ai_lm_negative_share,0.293093823424447,1660,3.051746152284621e-34
full_sample,spearman,log1p_ai_sentence_count,ai_lm_uncertainty_share,0.20213166275576483,1660,9.156670550849217e-17
full_sample,spearman,log1p_ai_sentence_count,ai_passive_voice_sentence_share,0.3980014384780851,1660,3.9926858004404853e-64
full_sample,spearman,log1p_ai_sentence_count,ai_fog_index,-0.19593363191430238,1660,7.939657123755043e-16
full_sample,spearman,log1p_ai_sentence_count,log_report_word_count,0.12054227471724828,2829,1.2587254331404235e-10
full_sample,spearman,log1p_ai_sentence_count,report_word_count,0.12054227471724828,2829,1.2587254331404235e-10
full_sample,spearman,log1p_ai_sentence_count,numeric_token_share,-0.4040791129757232,2829,1.3679899224794432e-111
full_sample,spearman,log1p_ai_sentence_count,average_word_length,0.18823750916689364,2829,5.637252207643965e-24
full_sample,spearman,log1p_ai_sentence_count,lexical_density,0.02115956824730402,2829,0.26055895817652946
full_sample,spearman,log1p_ai_sentence_count,root_type_token_ratio,0.14882833674807783,2829,1.7656813636961355e-15
full_sample,spearman,whole_report_concreteness,whole_report_concreteness,1.0,2829,0.0
full_sample,spearman,whole_report_concreteness,ai_concreteness,0.11256324692280904,1659,4.307794817864151e-06
full_sample,spearman,whole_report_concreteness,past_tense_share,0.3115303308833279,2829,1.0260891486427444e-64
full_sample,spearman,whole_report_concreteness,present_tense_share,-0.30010250962393437,2829,5.766870047251059e-60
full_sample,spearman,whole_report_concreteness,future_tense_share,-0.04553894639308351,2829,0.015421450617487852
full_sample,spearman,whole_report_concreteness,ai_past_tense_share,-0.03699191470725028,1593,0.14000231999710328
full_sample,spearman,whole_report_concreteness,ai_present_tense_share,0.007736553956230992,1593,0.7576663711907426
full_sample,spearman,whole_report_concreteness,ai_future_tense_share,-0.08312433418669363,1593,0.0008974822483334071
full_sample,spearman,whole_report_concreteness,lm_positive_share,-0.08573080885125534,2829,4.964717090499888e-06
full_sample,spearman,whole_report_concreteness,lm_negative_share,-0.42869403962825253,2829,7.656020490910207e-127
full_sample,spearman,whole_report_concreteness,lm_uncertainty_share,-0.5533398445607286,2829,1.0736500312474448e-226
full_sample,spearman,whole_report_concreteness,passive_voice_sentence_share,-0.10680669120609662,2829,1.2362089831839795e-08
full_sample,spearman,whole_report_concreteness,fog_index,-0.30058418069207954,2829,3.673025193313128e-60
full_sample,spearman,whole_report_concreteness,ai_lm_positive_share,0.028335330011738265,1660,0.2485694001864075
full_sample,spearman,whole_report_concreteness,ai_lm_negative_share,-0.028612643929316763,1660,0.24396712828753955
full_sample,spearman,whole_report_concreteness,ai_lm_uncertainty_share,-0.06168103916622226,1660,0.011951365089468098
full_sample,spearman,whole_report_concreteness,ai_passive_voice_sentence_share,-0.09272104482805515,1660,0.00015491909053541375
full_sample,spearman,whole_report_concreteness,ai_fog_index,0.046886257008275416,1660,0.056145736618879595
full_sample,spearman,whole_report_concreteness,log_report_word_count,-0.1977860496248237,2829,2.39680916681613e-26
full_sample,spearman,whole_report_concreteness,report_word_count,-0.1977860496248237,2829,2.39680916681613e-26
full_sample,spearman,whole_report_concreteness,numeric_token_share,0.36319551778857123,2829,5.96591094490322e-89
full_sample,spearman,whole_report_concreteness,average_word_length,-0.19068956711980214,2829,1.4253830316930826e-24
full_sample,spearman,whole_report_concreteness,lexical_density,0.18485965993952727,2829,3.6334692065046605e-23
full_sample,spearman,whole_report_concreteness,root_type_token_ratio,0.14144252730102455,2829,4.099642816382621e-14
full_sample,spearman,ai_concreteness,ai_concreteness,1.0,1659,0.0
full_sample,spearman,ai_concreteness,past_tense_share,0.007729276008628767,1659,0.7530751073042411
full_sample,spearman,ai_concreteness,present_tense_share,-0.024253369835760034,1659,0.32351501340924615
full_sample,spearman,ai_concreteness,future_tense_share,0.06627379699214854,1659,0.00692726451905673
full_sample,spearman,ai_concreteness,ai_past_tense_share,0.18888954181696638,1593,2.923873911754699e-14
full_sample,spearman,ai_concreteness,ai_present_tense_share,-0.12931619915767628,1593,2.2304446517132908e-07
full_sample,spearman,ai_concreteness,ai_future_tense_share,-0.09677245459673327,1593,0.00010951962160706219
full_sample,spearman,ai_concreteness,lm_positive_share,0.16039007110623435,1659,5.015476379842417e-11
full_sample,spearman,ai_concreteness,lm_negative_share,-0.019590896294468828,1659,0.42520225313044324
full_sample,spearman,ai_concreteness,lm_uncertainty_share,8.417812546272565e-05,1659,0.9972664048642954
full_sample,spearman,ai_concreteness,passive_voice_sentence_share,-0.15963333803084928,1659,6.190208733092065e-11
full_sample,spearman,ai_concreteness,fog_index,-0.13379064560778128,1659,4.5027981275991374e-08
full_sample,spearman,ai_concreteness,ai_lm_positive_share,0.10751268977151048,1659,1.1413245804211853e-05
full_sample,spearman,ai_concreteness,ai_lm_negative_share,-0.5597956217438445,1659,1.8528249066692138e-137
full_sample,spearman,ai_concreteness,ai_lm_uncertainty_share,-0.6349428051737633,1659,6.19416021421337e-188
full_sample,spearman,ai_concreteness,ai_passive_voice_sentence_share,-0.09043727119163525,1659,0.00022569681462432628
full_sample,spearman,ai_concreteness,ai_fog_index,0.0073073370474336765,1659,0.7661508437033907
full_sample,spearman,ai_concreteness,log_report_word_count,-0.11258471722421914,1659,4.289602045903506e-06
full_sample,spearman,ai_concreteness,report_word_count,-0.11258471722421914,1659,4.289602045903506e-06
full_sample,spearman,ai_concreteness,numeric_token_share,-0.03971126724236385,1659,0.10590175299784778
full_sample,spearman,ai_concreteness,average_word_length,-0.07224056478308113,1659,0.0032395079065428815
full_sample,spearman,ai_concreteness,lexical_density,-0.136261747962627,1659,2.520101724811641e-08
full_sample,spearman,ai_concreteness,root_type_token_ratio,0.1582698915339839,1659,9.021358667741339e-11
full_sample,spearman,past_tense_share,past_tense_share,1.0,2829,0.0
full_sample,spearman,past_tense_share,present_tense_share,-0.9739028553410227,2829,0.0
full_sample,spearman,past_tense_share,future_tense_share,-0.07629700974768713,2829,4.860401634173007e-05
full_sample,spearman,past_tense_share,ai_past_tense_share,-0.05704759552815745,1593,0.022787789612516422
full_sample,spearman,past_tense_share,ai_present_tense_share,0.03160273563801547,1593,0.2074292374938326
full_sample,spearman,past_tense_share,ai_future_tense_share,-0.11472272817443341,1593,4.4233627282964964e-06
full_sample,spearman,past_tense_share,lm_positive_share,-0.1918573754228361,2829,7.356496078745582e-25
full_sample,spearman,past_tense_share,lm_negative_share,-0.2128413663708564,2829,2.432036267593728e-30
full_sample,spearman,past_tense_share,lm_uncertainty_share,-0.40089506099295985,2829,1.0401129820653536e-109
full_sample,spearman,past_tense_share,passive_voice_sentence_share,0.07467519749318235,2829,7.018833523122104e-05
full_sample,spearman,past_tense_share,fog_index,-0.09142008205806851,2829,1.1129612009962008e-06
full_sample,spearman,past_tense_share,ai_lm_positive_share,0.00980253448141803,1660,0.6898236775668082
full_sample,spearman,past_tense_share,ai_lm_negative_share,-0.041920844731615434,1660,0.08773861821835273
full_sample,spearman,past_tense_share,ai_lm_uncertainty_share,-0.013079058261838021,1660,0.5943778606703332
full_sample,spearman,past_tense_share,ai_passive_voice_sentence_share,-0.08012363747812108,1660,0.001085862003412536
full_sample,spearman,past_tense_share,ai_fog_index,0.07600430090161445,1660,0.0019430549111410572
full_sample,spearman,past_tense_share,log_report_word_count,0.05864188482776201,2829,0.0018062293470191843
full_sample,spearman,past_tense_share,report_word_count,0.05864188482776201,2829,0.0018062293470191843
full_sample,spearman,past_tense_share,numeric_token_share,0.6723038117125419,2829,0.0
full_sample,spearman,past_tense_share,average_word_length,-0.06319404345278169,2829,0.0007708285012685258
full_sample,spearman,past_tense_share,lexical_density,0.06403885957697299,2829,0.0006541354533342356
full_sample,spearman,past_tense_share,root_type_token_ratio,-0.16977840161019941,2829,9.694462511646338e-20
full_sample,spearman,present_tense_share,present_tense_share,0.9999999999999999,2829,0.0
full_sample,spearman,present_tense_share,future_tense_share,-0.12440425468974182,2829,3.1423771764813694e-11
full_sample,spearman,present_tense_share,ai_past_tense_share,0.0677526125729721,1593,0.0068272371483209145
full_sample,spearman,present_tense_share,ai_present_tense_share,-0.0286242785046064,1593,0.25353677723794965
full_sample,spearman,present_tense_share,ai_future_tense_share,0.09773513320643745,1593,9.339538496628542e-05
full_sample,spearman,present_tense_share,lm_positive_share,0.18688381273208754,2829,1.194631936046369e-23
full_sample,spearman,present_tense_share,lm_negative_share,0.21046757156705515,2829,1.0877995926641841e-29
full_sample,spearman,present_tense_share,lm_uncertainty_share,0.38650837704588903,2829,1.833028083417662e-101
full_sample,spearman,present_tense_share,passive_voice_sentence_share,-0.0689972485399371,2829,0.0002400906816823393
full_sample,spearman,present_tense_share,fog_index,0.06391077701305099,2829,0.0006707020901422565
full_sample,spearman,present_tense_share,ai_lm_positive_share,0.0036326200985847437,1660,0.8824270583721752
full_sample,spearman,present_tense_share,ai_lm_negative_share,0.046239004576221356,1660,0.05963147481933594
full_sample,spearman,present_tense_share,ai_lm_uncertainty_share,0.01988980485520061,1660,0.41803102697085315
full_sample,spearman,present_tense_share,ai_passive_voice_sentence_share,0.0745503687007118,1660,0.0023708528190676363
full_sample,spearman,present_tense_share,ai_fog_index,-0.04793049359590065,1660,0.05088030078597969
full_sample,spearman,present_tense_share,log_report_word_count,-0.08589846938238045,2829,4.756826009623319e-06
full_sample,spearman,present_tense_share,report_word_count,-0.08589846938238045,2829,4.756826009623319e-06
full_sample,spearman,present_tense_share,numeric_token_share,-0.6605056262518766,2829,0.0
full_sample,spearman,present_tense_share,average_word_length,0.13389535979726716,2829,8.630824406072012e-13
full_sample,spearman,present_tense_share,lexical_density,0.02279711984312381,2829,0.22545010103569763
full_sample,spearman,present_tense_share,root_type_token_ratio,0.17943424785240933,2829,6.72870442159948e-22
full_sample,spearman,future_tense_share,future_tense_share,1.0,2829,0.0
full_sample,spearman,future_tense_share,ai_past_tense_share,-0.02174608541366337,1593,0.38574489683790547
full_sample,spearman,future_tense_share,ai_present_tense_share,-0.020702784256030178,1593,0.4089528620313886
full_sample,spearman,future_tense_share,ai_future_tense_share,0.06460635015348185,1593,0.009901065076355728
full_sample,spearman,future_tense_share,lm_positive_share,0.046320320236034725,2829,0.01374210892865012
full_sample,spearman,future_tense_share,lm_negative_share,-0.0030162092735677667,2829,0.8726001411403007
full_sample,spearman,future_tense_share,lm_uncertainty_share,0.06673886677424354,2829,0.000382138084687277
full_sample,spearman,future_tense_share,passive_voice_sentence_share,-0.034686560601927915,2829,0.06508694675536114
full_sample,spearman,future_tense_share,fog_index,0.1365786346092784,2829,2.9779392965311686e-13
full_sample,spearman,future_tense_share,ai_lm_positive_share,-0.04668335077295869,1660,0.057219758286034296
full_sample,spearman,future_tense_share,ai_lm_negative_share,-0.018030003529473846,1660,0.46288504531439323
full_sample,spearman,future_tense_share,ai_lm_uncertainty_share,-0.016220822422254613,1660,0.5089765330906038
full_sample,spearman,future_tense_share,ai_passive_voice_sentence_share,0.024291102612646356,1660,0.3226165698747021
full_sample,spearman,future_tense_share,ai_fog_index,-0.11161039260481061,1660,5.15999083206616e-06
full_sample,spearman,future_tense_share,log_report_word_count,0.12449185065709435,2829,3.0434824022479827e-11
full_sample,spearman,future_tense_share,report_word_count,0.12449185065709435,2829,3.0434824022479827e-11
full_sample,spearman,future_tense_share,numeric_token_share,-0.059092283272884134,2829,0.0016643942068261068
full_sample,spearman,future_tense_share,average_word_length,-0.31710379583759346,2829,4.139171419499497e-67
full_sample,spearman,future_tense_share,lexical_density,-0.4075398539152604,2829,1.1700321080760029e-113
full_sample,spearman,future_tense_share,root_type_token_ratio,-0.0033555463949877682,2829,0.8584107464880201
full_sample,spearman,ai_past_tense_share,ai_past_tense_share,1.0,1593,0.0
full_sample,spearman,ai_past_tense_share,ai_present_tense_share,-0.8031962564509249,1593,0.0
full_sample,spearman,ai_past_tense_share,ai_future_tense_share,0.10415631396915198,1593,3.1108135940213893e-05
full_sample,spearman,ai_past_tense_share,lm_positive_share,0.17083375002644058,1593,6.717193959697247e-12
full_sample,spearman,ai_past_tense_share,lm_negative_share,0.05791531194502673,1593,0.020796135528999504
full_sample,spearman,ai_past_tense_share,lm_uncertainty_share,-0.015184261252335374,1593,0.544780694101171
