company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version
S2021-126,0000026172,CMI,Cummins,0000026172-22-000008,2021,2022-02-08,1.0.3,0.3.0,0,0,0.00000000,46921,2522,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.93657152,2.86000000,0.82206303,1.19000000,5.00000000,18918,25105,6187,0.75355507,2055,4556,warning_stem_collisions,46757,10.75271926,2522,1036,18.53965107,19.62333289,0.03383451,0,0.00000000,12855,0.21564450,5430801,312307,0.05750662,success,283,690,-0.41829394,669,0.01499395,249,0.00558071,95,0.00212919,381,0.00853915,327,0.00732888,,,0.00634273,0.01546461,-0.00912188,0.02180734,2312,44618,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-127,0000882184,DHI,D. R. Horton,0000882184-21-000190,2021,2021-11-18,1.0.3,0.3.0,0,0,0.00000000,48318,2536,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90052383,2.86000000,0.78273758,1.19000000,5.00000000,18861,25352,6491,0.74396497,1717,5106,warning_stem_collisions,48019,10.77935204,2536,1042,18.93493691,19.92940799,0.04562777,0,0.00000000,10873,0.18462610,3687521,320984,0.08704601,success,201,713,-0.56017505,672,0.01484788,334,0.00737975,67,0.00148037,452,0.00998696,457,0.01009744,,,0.00444111,0.01575377,-0.01131267,0.02019488,2376,45259,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-128,0000936340,DTE,DTE Energy,0000936340-22-000077,2021,2022-02-10,1.0.3,0.3.0,0,0,0.00000000,61067,3341,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90560169,2.86000000,0.77996574,1.26000000,5.00000000,24780,34601,9821,0.71616427,2038,6178,warning_stem_collisions,60563,11.01143942,3341,1496,18.12720742,21.46885289,0.03384905,0,0.00000000,21252,0.25975677,8075988,414281,0.05129787,success,229,645,-0.47597254,855,0.01489625,303,0.00527902,132,0.00229977,688,0.01198669,458,0.00797951,,,0.00398976,0.01123752,-0.00724777,0.01522728,2868,57397,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-129,0001688568,DXC,DXC Technology,0001688568-21-000029,2021,2021-05-28,1.0.3,0.3.0,1,2,0.03314276,60345,2800,2,0.00071429,success,0,0.00000000,0,0.00000000,0,0.00000000,1,0.00900901,0,0.00000000,111,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,1,success,2.99454545,2.93000000,0.76898473,1.62000000,4.54000000,55,74,19,0.74324324,50,11,warning_stem_collisions,2.85807748,2.75000000,0.80870909,1.19000000,5.00000000,23672,31848,8176,0.74328058,2221,5754,warning_stem_collisions,60005,11.00218317,2800,1242,21.43035714,21.06698232,0.03389718,2,0.03333056,14956,0.19951708,4956290,399006,0.08050497,success,352,1522,-0.62433298,1084,0.01895668,544,0.00951332,105,0.00183621,1013,0.01771506,471,0.00823671,,,0.00615568,0.02661630,-0.02046063,0.03277198,4232,57183,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-130,0000927066,DVA,DaVita,0000927066-22-000012,2021,2022-02-11,1.0.3,0.3.0,1,2,0.02512121,79614,3024,1,0.00033069,success,1,0.05263158,0,0.00000000,1,0.05263158,0,0.00000000,0,0.00000000,19,success,1,0,0.05263158,0.00000000,1.00000000,0.05263158,0.05263158,2,success,3.09111111,3.14000000,0.73330976,2.00000000,4.25000000,9,12,3,0.75000000,9,3,warning_stem_collisions,2.84712171,2.72000000,0.78793311,1.26000000,5.00000000,30744,41722,10978,0.73687743,2396,8159,warning_stem_collisions,79652,11.28542242,3024,1395,26.33994709,22.91770142,0.02728117,2,0.02510923,7572,0.08681097,3883697,533778,0.13744069,success,439,1937,-0.63047138,1578,0.02062287,854,0.01116092,153,0.00199956,1236,0.01615327,743,0.00971026,,,0.00573729,0.02531464,-0.01957735,0.03105192,5750,76517,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-131,0000313616,DHR,Danaher Corporation,0000313616-22-000061,2021,2022-02-23,1.0.3,0.3.0,1,1,0.01487321,67235,2646,1,0.00037793,success,0,0.00000000,1,0.01538462,0,0.00000000,0,0.00000000,0,0.00000000,65,success,2,1,0.03076923,0.01538462,0.33333333,0.04615385,0.01538462,4,success,2.72107143,2.70000000,0.47565248,2.00000000,4.11000000,28,41,13,0.68292683,28,9,warning_stem_collisions,2.86537419,2.76000000,0.79737589,1.04000000,5.00000000,26043,35798,9755,0.72749874,2457,6911,warning_stem_collisions,67189,11.11526482,2646,1073,25.39266818,23.12877606,0.03176115,1,0.01488339,10005,0.12960852,4053714,456852,0.11269961,success,366,1460,-0.59912377,1059,0.01662376,415,0.00651450,113,0.00177383,889,0.01395517,589,0.00924589,,,0.00574532,0.02291850,-0.01717318,0.02866382,4204,63704,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-132,0000940944,DRI,Darden Restaurants,0000940944-21-000041,2021,2021-07-23,1.0.3,0.3.0,0,0,0.00000000,41384,1951,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.97093034,2.83000000,0.90131165,1.26000000,5.00000000,16725,21987,5262,0.76067676,2111,3997,warning_stem_collisions,41299,10.62859357,1951,791,21.16811891,20.34705836,0.03576358,0,0.00000000,9035,0.17950093,3201065,274056,0.08561401,success,264,794,-0.50094518,782,0.01992814,465,0.01184985,64,0.00163095,305,0.00777248,334,0.00851151,,,0.00672766,0.02023394,-0.01350628,0.02696160,2379,39241,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-133,0000315189,DE,Deere & Company,0001558370-21-016864,2021,2021-12-16,1.0.3,0.3.0,0,0,0.00000000,68098,3177,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.98786904,2.89000000,0.84630863,1.26000000,5.00000000,28344,37406,9062,0.75773940,2067,6745,warning_stem_collisions,67453,11.11918634,3177,991,21.23166509,21.30805373,0.04299290,0,0.00000000,14478,0.17670967,11333301,458914,0.04049253,success,284,1077,-0.58265981,894,0.01410406,324,0.00511154,85,0.00134099,425,0.00670495,534,0.00842457,,,0.00448048,0.01699113,-0.01251065,0.02147162,3114,63386,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-134,0000027904,DAL,Delta Air Lines,0000027904-22-000003,2021,2022-02-11,1.0.3,0.3.0,0,0,0.00000000,58562,2948,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.99136875,2.89000000,0.83325471,1.19000000,5.00000000,23474,30837,7363,0.76122839,2245,5449,warning_stem_collisions,58898,10.98356241,2948,1244,19.97896879,18.99797143,0.05198818,0,0.00000000,8246,0.12281068,3499382,384755,0.10994941,success,349,807,-0.39619377,767,0.01391257,310,0.00562307,119,0.00215853,392,0.00711047,529,0.00959550,,,0.00633049,0.01463813,-0.00830764,0.02096862,2819,55130,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-135,0000818479,XRAY,Dentsply Sirona,0000818479-22-000015,2021,2022-03-01,1.0.3,0.3.0,1,2,0.03941663,50740,2403,1,0.00041615,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,21,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,0,success,2.99416667,2.98000000,0.65146576,2.12000000,4.25000000,12,15,3,0.80000000,12,2,warning_stem_collisions,2.87443030,2.79000000,0.80051719,1.04000000,5.00000000,19958,27367,7409,0.72927248,2162,5349,warning_stem_collisions,50640,10.83249706,2403,1012,21.07365793,21.49962418,0.03007504,2,0.03949447,11426,0.18409435,4756514,343879,0.07229643,success,305,1100,-0.56583630,1062,0.02207579,447,0.00929179,118,0.00245287,553,0.01149521,485,0.01008169,,,0.00634003,0.02286570,-0.01652566,0.02920573,3326,48107,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-136,0001090012,DVN,Devon Energy,0001564590-22-005321,2021,2022-02-16,1.0.3,0.3.0,1,1,0.02589801,38613,2326,1,0.00042992,success,2,0.06666667,0,0.00000000,0,0.00000000,0,0.00000000,1,0.03333333,30,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,2,success,2.78000000,2.93000000,0.62314257,1.54000000,3.93000000,15,16,1,0.93750000,14,1,warning_stem_collisions,2.91186433,2.79000000,0.83964246,1.04000000,5.00000000,15346,20949,5603,0.73254093,1906,3905,warning_stem_collisions,38421,10.55635946,2326,923,16.51805675,20.17374113,0.03404388,1,0.02602743,14957,0.28020907,7755721,257670,0.03322322,success,173,624,-0.56587202,635,0.01734546,210,0.00573629,57,0.00155699,361,0.00986096,401,0.01095359,,,0.00472561,0.01704499,-0.01231938,0.02177060,2081,36609,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-137,0001093557,DXCM,Dexcom,0001093557-22-000014,2021,2022-02-14,1.0.3,0.3.0,1,1,0.01329345,75225,3179,1,0.00031456,success,1,0.03333333,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,30,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,1,success,2.75062500,2.50000000,0.71235936,1.66000000,4.25000000,16,20,4,0.80000000,15,2,warning_stem_collisions,2.84625969,2.72000000,0.80501192,1.19000000,5.00000000,29035,38348,9313,0.75714509,2794,6888,warning_stem_collisions,75264,11.22875721,3179,1268,23.67536961,21.01391284,0.02063403,1,0.01328656,9127,0.10815134,2928286,495523,0.16921947,success,473,2036,-0.62295735,1682,0.02306448,1107,0.01517977,270,0.00370238,1140,0.01563228,727,0.00996901,,,0.00648603,0.02791871,-0.02143269,0.03440474,6001,72926,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-138,0001539838,FANG,Diamondback Energy,0001539838-22-000008,2021,2022-02-24,1.0.3,0.3.0,0,0,0.00000000,69838,3081,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.94517816,2.81000000,0.87836550,1.19000000,5.00000000,27952,36803,8851,0.75950330,2378,6552,warning_stem_collisions,69769,11.15294506,3081,1304,22.64492048,21.49448290,0.03947312,0,0.00000000,12962,0.15667646,4089698,459505,0.11235671,success,314,1236,-0.59483871,1274,0.01921743,614,0.00926177,172,0.00259450,672,0.01013666,756,0.01140375,,,0.00473648,0.01864422,-0.01390774,0.02338070,4207,66294,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-139,0001297996,DLR,Digital Realty,0001558370-22-002195,2021,2022-02-25,1.0.3,0.3.0,1,1,0.01458172,68579,3936,1,0.00025407,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,19,success,1,0,0.05263158,0.00000000,1.00000000,0.05263158,0.05263158,1,success,3.12300000,3.05500000,0.82023228,2.00000000,4.64000000,10,11,1,0.90909091,10,1,warning_stem_collisions,2.86813161,2.76000000,0.78552425,1.19000000,5.00000000,27628,35931,8303,0.76891820,2211,6168,warning_stem_collisions,68758,11.13834837,3936,1374,17.46900407,20.34716766,0.02777859,1,0.01454376,27183,0.28333038,8131336,457911,0.05631436,success,471,948,-0.33615222,1256,0.01899835,649,0.00981682,166,0.00251093,455,0.00688236,541,0.00818321,,,0.00712438,0.01433952,-0.00721514,0.02146390,3696,66111,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-140,0000029534,DG,Dollar General,0001558370-21-003245,2021,2021-03-19,1.0.3,0.3.0,0,0,0.00000000,41564,1906,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91777255,2.82000000,0.84456372,1.19000000,5.00000000,16786,21830,5044,0.76894182,1908,3845,warning_stem_collisions,41506,10.63359327,1906,600,21.77649528,21.08684905,0.04225895,0,0.00000000,9735,0.18998458,2662169,274884,0.10325565,success,258,738,-0.48192771,744,0.01898298,327,0.00834333,105,0.00267905,414,0.01056311,299,0.00762891,,,0.00658281,0.01882989,-0.01224708,0.02541270,2364,39193,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-141,0000935703,DLTR,Dollar Tree,0000935703-21-000014,2021,2021-03-16,1.0.3,0.3.0,0,0,0.00000000,37932,1833,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,3.02356598,2.89000000,0.89782035,1.26000000,5.00000000,15474,19888,4414,0.77805712,1894,3492,warning_stem_collisions,37767,10.53919098,1833,843,20.60392799,19.28945493,0.04273572,0,0.00000000,5401,0.12511583,2368278,248876,0.10508733,success,211,726,-0.54962647,592,0.01656361,270,0.00755435,70,0.00195854,230,0.00643519,303,0.00847766,,,0.00590358,0.02031281,-0.01440922,0.02621639,1946,35741,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-142,0000715957,D,Dominion Energy,0001564590-22-006589,2021,2022-02-24,1.0.3,0.3.0,0,0,0.00000000,91044,4924,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88186776,2.83000000,0.79595281,1.19000000,5.00000000,37371,50515,13144,0.73980006,2388,8395,warning_stem_collisions,90423,11.41225394,4924,1652,18.36372868,22.42450976,0.03972441,0,0.00000000,42133,0.31785057,19275947,612549,0.03177789,success,353,1274,-0.56607253,1252,0.01468449,514,0.00602862,178,0.00208773,1378,0.01616233,747,0.00876144,,,0.00414028,0.01494253,-0.01080225,0.01908281,4896,85260,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-143,0001286681,DPZ,Domino's,0001193125-21-055734,2021,2021-02-25,1.0.3,0.3.0,0,0,0.00000000,25662,1937,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.95268198,2.87000000,0.84361220,1.19000000,5.00000000,10056,13183,3127,0.76280058,1501,2222,warning_stem_collisions,25825,10.15909829,1937,959,13.33247290,18.08900944,0.04836399,0,0.00000000,10914,0.29706851,2453360,171786,0.07002071,success,138,428,-0.51236749,465,0.01931304,220,0.00913735,50,0.00207667,220,0.00913735,218,0.00905428,,,0.00573161,0.01777630,-0.01204469,0.02350791,1437,24077,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-144,0000029905,DOV,Dover Corporation,0000029905-22-000009,2021,2022-02-11,1.0.3,0.3.0,1,2,0.04428796,45159,2289,2,0.00087374,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,87,success,4,0,0.04597701,0.00000000,1.00000000,0.04597701,0.04597701,4,success,3.21977273,3.19000000,0.85348614,1.82000000,4.90000000,44,61,17,0.72131148,39,10,warning_stem_collisions,2.91841071,2.85000000,0.80177090,1.26000000,5.00000000,18568,24413,5845,0.76057838,1984,4451,warning_stem_collisions,44849,10.71105657,2289,1005,19.59327217,20.95715622,0.04359072,2,0.04459408,11510,0.20422648,4218586,306477,0.07264922,success,454,627,-0.16003700,648,0.01533619,207,0.00489906,61,0.00144368,283,0.00669775,296,0.00700542,,,0.01074480,0.01483918,-0.00409438,0.02558398,2247,42253,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-145,0001751788,DOW,Dow Inc.,0001751788-22-000011,2021,2022-02-04,1.0.3,0.3.0,0,0,0.00000000,74928,3622,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.95359531,2.87000000,0.80851044,1.04000000,5.00000000,29366,40981,11615,0.71657597,2342,6927,warning_stem_collisions,74575,11.21956061,3622,1512,20.58945334,21.39367978,0.05094200,0,0.00000000,15462,0.17172940,7135569,504193,0.07065912,success,475,1034,-0.37044400,730,0.01053939,218,0.00314738,140,0.00202125,635,0.00916782,530,0.00765188,,,0.00685782,0.01492839,-0.00807057,0.02178621,3255,69264,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-146,0001666700,DD,DuPont,0001666700-22-000009,2021,2022-02-11,1.0.3,0.3.0,0,0,0.00000000,63824,3064,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89498320,2.81000000,0.79427787,1.04000000,5.00000000,24701,34611,9910,0.71367484,2067,6244,warning_stem_collisions,63819,11.06380623,3064,1306,20.82865535,21.13732551,0.04428148,0,0.00000000,11610,0.15391958,5043286,429813,0.08522479,success,256,1094,-0.62074074,847,0.01416506,313,0.00523455,104,0.00173928,662,0.01107116,490,0.00819467,,,0.00428129,0.01829584,-0.01401455,0.02257714,3151,59795,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-147,0001326160,DUK,Duke Energy,0001326160-22-000072,2021,2022-02-24,1.0.3,0.3.0,0,0,0.00000000,102614,6022,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.95584635,2.90000000,0.81094358,1.19000000,5.00000000,43776,58476,14700,0.74861482,2501,10085,warning_stem_collisions,101913,11.53187479,6022,2478,16.92344736,21.62911506,0.03427433,0,0.00000000,50135,0.32973140,18615612,686457,0.03687534,success,598,1348,-0.38540596,1283,0.01321182,458,0.00471630,158,0.00162702,1719,0.01770158,832,0.00856760,,,0.00615797,0.01388117,-0.00772320,0.02003913,5708,97110,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-148,0000821189,EOG,EOG Resources,0000821189-22-000017,2021,2022-02-24,1.0.3,0.3.0,0,0,0.00000000,51784,2329,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.95774372,2.83000000,0.88087736,1.26000000,5.00000000,20197,28085,7888,0.71913833,1969,5359,warning_stem_collisions,51758,10.85433429,2329,972,22.22327179,21.30539003,0.05056223,0,0.00000000,11548,0.18241557,5150382,340869,0.06618325,success,165,777,-0.64968153,759,0.01568344,338,0.00698419,79,0.00163240,554,0.01144746,398,0.00822399,,,0.00340944,0.01605538,-0.01264593,0.01946482,2593,48395,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-149,0001352010,EPAM,EPAM Systems,0001352010-22-000020,2021,2022-02-25,1.0.3,0.3.0,1,2,0.04586630,43605,1912,2,0.00104603,success,0,0.00000000,0,0.00000000,0,0.00000000,1,0.01492537,0,0.00000000,67,success,1,0,0.01492537,0.00000000,1.00000000,0.01492537,0.01492537,1,success,2.95500000,3.13000000,0.79915268,1.64000000,4.48000000,30,37,7,0.81081081,28,7,warning_stem_collisions,2.84260692,2.76000000,0.78594809,1.19000000,5.00000000,16928,22731,5803,0.74470987,1980,4441,warning_stem_collisions,43553,10.68173387,1912,833,22.77876569,22.07923558,0.03446376,2,0.04592106,8007,0.15529480,3709298,294532,0.07940370,success,319,792,-0.42574257,864,0.02082179,372,0.00896494,73,0.00175925,325,0.00783227,299,0.00720569,,,0.00768767,0.01908664,-0.01139896,0.02677431,2538,41495,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-150,0000915389,EMN,Eastman Chemical Co.,0000915389-22-000010,2021,2022-02-25,1.0.3,0.3.0,1,2,0.04314157,46359,2238,2,0.00089366,success,2,0.02352941,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,85,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,2,success,3.07571429,3.04000000,0.87345276,1.64000000,4.73000000,42,62,20,0.67741935,18,12,warning_stem_collisions,2.95181050,2.86000000,0.82294038,1.26000000,5.00000000,19061,26410,7349,0.72173419,1858,4806,warning_stem_collisions,46161,10.73989056,2238,1002,20.62600536,22.33931867,0.03431468,2,0.04332662,13462,0.22578535,5351166,319309,0.05967092,success,343,630,-0.29496403,619,0.01419041,162,0.00371381,96,0.00220077,331,0.00758809,311,0.00712959,,,0.00786319,0.01444258,-0.00657940,0.02230577,2147,43621,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-151,0001551182,ETN,Eaton Corporation,0001551182-22-000004,2021,2022-02-23,1.0.3,0.3.0,0,0,0.00000000,34304,1781,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91108551,2.86000000,0.79507521,1.04000000,5.00000000,13496,18433,4937,0.73216514,1677,3477,warning_stem_collisions,34241,10.44117904,1781,732,19.22571589,21.03025979,0.04433282,0,0.00000000,12479,0.26710188,4741348,228641,0.04822278,success,205,438,-0.36236392,419,0.01302577,118,0.00366836,71,0.00220723,282,0.00876675,255,0.00792738,,,0.00637299,0.01361644,-0.00724345,0.01998943,1571,32167,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-152,0000031462,ECL,Ecolab,0001558370-22-002059,2021,2022-02-25,1.0.3,0.3.0,1,1,0.01484406,67367,3496,1,0.00028604,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,30,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,0,success,3.14076923,2.93000000,0.73557368,2.21000000,4.54000000,13,20,7,0.65000000,13,2,warning_stem_collisions,2.92104583,2.85000000,0.80297652,1.19000000,5.00000000,27165,36350,9185,0.74731774,2119,6873,warning_stem_collisions,67042,11.11307457,3496,1047,19.17677346,20.57718602,0.03845351,1,0.01491602,17278,0.20490987,9003868,454386,0.05046564,success,415,862,-0.35003915,880,0.01383844,257,0.00404145,101,0.00158828,568,0.00893208,394,0.00619585,,,0.00652608,0.01355538,-0.00702930,0.02008146,3049,63591,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-153,0000827052,EIX,Edison International,0000827052-22-000006,2021,2022-02-24,1.0.3,0.3.0,0,0,0.00000000,91101,4254,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91471096,2.82000000,0.81005371,1.17000000,5.00000000,34528,49733,15205,0.69426739,2144,8706,warning_stem_collisions,91024,11.41887849,4254,1318,21.39727315,21.71933166,0.04730620,0,0.00000000,23904,0.20799109,8115685,605906,0.07465864,success,251,1693,-0.74176955,1258,0.01481796,449,0.00528876,240,0.00282696,1323,0.01558359,770,0.00906981,,,0.00295652,0.01994181,-0.01698529,0.02289834,5096,84897,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2021-154,0001099800,EW,Edwards Lifesciences,0001099800-22-000005,2021,2022-02-14,1.0.3,0.3.0,1,2,0.05065600,39482,1997,2,0.00100150,success,2,0.03846154,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,52,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,2,success,3.09000000,2.96000000,0.83245698,1.73000000,4.86000000,26,26,0,1.00000000,13,0,success,2.86575626,2.75000000,0.80768777,1.26000000,5.00000000,15689,21174,5485,0.74095589,2018,3892,warning_stem_collisions,39270,10.57821615,1997,884,19.66449675,20.67775411,0.03055768,2,0.05092946,7235,0.15557467,3493904,267637,0.07660113,success,245,708,-0.48583421,781,0.02080060,384,0.01022718,66,0.00175780,451,0.01201161,345,0.00918848,,,0.00652516,0.01885637,-0.01233121,0.02538152,2465,37547,success,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
