company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version
P2025-021,0000104169,WMT,Walmart,0000104169-25-000021,2025,2025-03-14,1.0.3,0.3.0,1,14,0.29718313,47109,2008,7,0.00348606,success,11,0.02350427,17,0.03632479,7,0.01495726,0,0.00000000,2,0.00427350,468,success,6,27,0.01282051,0.05769231,-0.63636364,0.07051282,-0.04487179,60,success,2.75405128,2.59000000,0.79265247,1.50000000,4.70000000,195,266,71,0.73308271,137,53,warning_stem_collisions,2.91582444,2.83000000,0.83529585,1.26000000,5.00000000,18558,24884,6326,0.74578042,2262,4680,warning_stem_collisions,47201,10.76217036,2008,768,23.50647410,21.81021709,0.02915192,14,0.29660389,8569,0.15364892,2335078,316542,0.13555950,success,304,1167,-0.58667573,765,0.01696306,403,0.00893609,106,0.00235044,759,0.01683001,300,0.00665218,,,0.00674088,0.02587698,-0.01913610,0.03261785,3144,45098,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-022,0000034088,XOM,ExxonMobil,0000034088-26-000045,2025,2026-02-18,1.0.3,0.3.0,1,5,0.12184127,41037,2363,3,0.00126957,success,3,0.01395349,0,0.00000000,3,0.01395349,1,0.00465116,0,0.00000000,215,success,7,0,0.03255814,0.00000000,1.00000000,0.03255814,0.03255814,11,success,2.88966292,2.82000000,0.80422682,1.64000000,4.93000000,89,129,40,0.68992248,70,29,warning_stem_collisions,2.93702272,2.81000000,0.82391577,1.26000000,5.00000000,16683,22962,6279,0.72654821,2003,4587,warning_stem_collisions,40895,10.61876309,2363,814,17.30639018,21.41524576,0.03081061,5,0.12226434,22293,0.35280433,5591068,283021,0.05062020,success,372,561,-0.20257235,523,0.01347313,207,0.00533258,91,0.00234427,223,0.00574476,331,0.00852697,,,0.00958318,0.01445206,-0.00486888,0.02403524,1965,38818,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-023,0001539838,FANG,Diamondback Energy,0001539838-26-000010,2025,2026-02-25,1.0.3,0.3.0,1,12,0.17313019,69312,3077,6,0.00194995,success,9,0.03501946,3,0.01167315,5,0.01945525,0,0.00000000,4,0.01556420,257,success,2,21,0.00778210,0.08171206,-0.82608696,0.08949416,-0.07392996,37,success,2.66776860,2.44000000,0.75611172,1.62000000,5.00000000,121,161,40,0.75155280,111,28,warning_stem_collisions,2.94420972,2.81000000,0.87799742,1.19000000,5.00000000,28180,37131,8951,0.75893458,2401,6528,warning_stem_collisions,69062,11.14275993,3077,1304,22.44458889,21.77081999,0.03798037,12,0.17375691,13499,0.16350335,3465123,460543,0.13290812,success,306,1307,-0.62058277,1301,0.01980364,571,0.00869168,134,0.00203973,694,0.01056397,706,0.01074663,,,0.00465789,0.01989497,-0.01523708,0.02455286,4230,65695,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-024,0000045012,HAL,Halliburton,0000045012-26-000015,2025,2026-02-06,1.0.3,0.3.0,1,5,0.15042570,33239,3250,3,0.00092308,success,2,0.04347826,0,0.00000000,1,0.02173913,0,0.00000000,0,0.00000000,46,success,0,2,0.00000000,0.04347826,-1.00000000,0.04347826,-0.04347826,4,success,2.97045455,2.77000000,0.85302924,1.63000000,4.57000000,22,29,7,0.75862069,18,5,warning_stem_collisions,2.91093684,2.81000000,0.82063846,1.19000000,5.00000000,12873,17038,4165,0.75554643,1826,3164,warning_stem_collisions,32726,10.39592515,3250,2183,10.06953846,16.32241220,0.04299334,5,0.15278372,10399,0.24113623,4561045,218171,0.04783356,success,132,625,-0.65125495,563,0.01813438,241,0.00776267,48,0.00154609,328,0.01056497,300,0.00966308,,,0.00425176,0.02013142,-0.01587966,0.02438317,1887,31046,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-025,0000093410,CVX,Chevron Corporation,0000093410-26-000078,2025,2026-02-24,1.0.3,0.3.0,1,13,0.25044309,51908,2916,7,0.00240055,success,11,0.04661017,2,0.00847458,4,0.01694915,1,0.00423729,1,0.00423729,236,success,3,9,0.01271186,0.03813559,-0.50000000,0.05084746,-0.02542373,26,success,2.61943820,2.33000000,0.83164432,1.50000000,4.93000000,89,136,47,0.65441176,67,32,warning_stem_collisions,3.01182759,2.87000000,0.88562004,1.19000000,5.00000000,19813,28433,8620,0.69683115,2183,5268,warning_stem_collisions,51914,10.85734378,2916,998,17.80315501,20.59241617,0.05000578,13,0.25041415,22088,0.29847842,6061316,346800,0.05721530,success,236,731,-0.51189245,730,0.01513047,262,0.00543039,48,0.00099488,479,0.00992808,427,0.00885029,,,0.00489150,0.01515120,-0.01025971,0.02004270,2471,48247,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-026,0001140536,WTW,Willis Towers Watson,0001193125-26-069307,2025,2026-02-25,1.0.3,0.3.0,1,21,0.19482327,107790,4222,16,0.00378967,success,24,0.03314917,14,0.01933702,13,0.01795580,0,0.00000000,3,0.00414365,724,success,9,36,0.01243094,0.04972376,-0.60000000,0.06215470,-0.03729282,84,success,2.72745223,2.61500000,0.81366389,1.28000000,4.93000000,314,439,125,0.71526196,195,68,warning_stem_collisions,2.84082892,2.76000000,0.78680769,1.19000000,5.00000000,41753,55556,13803,0.75154799,2483,9985,warning_stem_collisions,107343,11.58378459,4222,1464,25.42468025,21.95976778,0.03489748,21,0.19563455,11534,0.09702466,9532413,713639,0.07486447,success,563,2004,-0.56135567,2005,0.01963588,803,0.00786415,209,0.00204683,1233,0.01207533,857,0.00839299,,,0.00551372,0.01962609,-0.01411237,0.02513980,6479,102109,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-027,0001141391,MA,Mastercard,0001141391-26-000013,2025,2026-02-11,1.0.3,0.3.0,1,62,1.17803534,52630,3037,48,0.01580507,success,22,0.01491525,42,0.02847458,13,0.00881356,2,0.00135593,9,0.00610169,1475,success,11,32,0.00745763,0.02169492,-0.48837209,0.02915254,-0.01423729,111,success,2.75313894,2.63000000,0.78849854,1.28000000,4.89000000,583,822,239,0.70924574,291,160,warning_stem_collisions,2.89335914,2.80000000,0.80713497,1.26000000,5.00000000,21181,28262,7081,0.74945156,2121,5402,warning_stem_collisions,52608,10.87062348,3037,1374,17.32235759,20.27906083,0.02855079,62,1.17852798,14296,0.21367930,3067677,359018,0.11703253,success,388,1108,-0.48128342,893,0.01777574,483,0.00961443,48,0.00095547,907,0.01805442,328,0.00652905,,,0.00772339,0.02205546,-0.01433207,0.02977885,3405,50237,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-028,0000093751,STT,State Street Corporation,0000093751-26-000124,2025,2026-02-19,1.0.3,0.3.0,1,17,0.16696622,101817,4549,13,0.00285777,success,19,0.02927581,4,0.00616333,9,0.01386749,1,0.00154083,10,0.01540832,649,success,14,9,0.02157165,0.01386749,0.21739130,0.03543914,0.00770416,53,success,2.76802768,2.57000000,0.76021618,1.63000000,4.75000000,289,376,87,0.76861702,135,82,warning_stem_collisions,2.85323829,2.72000000,0.81754557,1.26000000,4.97000000,41349,54352,13003,0.76076317,2555,9388,warning_stem_collisions,101623,11.52902517,4549,2348,22.33963508,21.97587289,0.03120357,17,0.16728497,21174,0.17243092,7694408,686034,0.08916008,success,426,1971,-0.64455569,2540,0.02618638,837,0.00862913,142,0.00146396,1154,0.01189728,923,0.00951576,,,0.00439189,0.02032022,-0.01592833,0.02471210,6894,96997,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-029,0000070858,BAC,Bank of America,0000070858-26-000157,2025,2026-02-25,1.0.3,0.3.0,1,39,0.37155242,104965,4772,29,0.00607712,success,62,0.03217436,33,0.01712506,25,0.01297353,2,0.00103788,18,0.00934094,1927,success,10,115,0.00518941,0.05967826,-0.84000000,0.06486767,-0.05448884,229,success,2.71500000,2.55500000,0.75725590,1.33000000,4.93000000,800,1152,352,0.69444444,394,266,warning_stem_collisions,2.84376851,2.72000000,0.79836822,1.26000000,5.00000000,43224,57829,14605,0.74744505,2554,10563,warning_stem_collisions,104837,11.56016204,4772,1992,21.96919531,22.10137050,0.03578889,39,0.37200607,32421,0.23620481,12819060,713240,0.05563903,success,329,2439,-0.76228324,2256,0.02267907,646,0.00649409,114,0.00114602,1056,0.01061573,861,0.00865544,,,0.00330736,0.02451872,-0.02121136,0.02782609,6728,99475,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-030,0000038777,BEN,Franklin Resources,0000038777-25-000238,2025,2025-11-10,1.0.3,0.3.0,1,15,0.32918559,45567,1988,10,0.00503018,success,10,0.04149378,8,0.03319502,4,0.01659751,0,0.00000000,2,0.00829876,241,success,4,13,0.01659751,0.05394191,-0.52941176,0.07053942,-0.03734440,36,success,2.59688679,2.54000000,0.71536554,1.50000000,4.70000000,106,143,37,0.74125874,72,24,warning_stem_collisions,2.84820178,2.75000000,0.78596158,1.19000000,4.96000000,18307,24708,6401,0.74093411,1953,4458,warning_stem_collisions,45558,10.72674152,1988,818,22.91649899,22.15529184,0.02335484,15,0.32925063,8740,0.16096357,2802766,310625,0.11082802,success,179,903,-0.66913124,857,0.01954925,396,0.00903326,73,0.00166522,683,0.01558009,425,0.00969479,,,0.00408322,0.02059857,-0.01651535,0.02468178,2932,43838,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-031,0001393818,BX,Blackstone Inc.,0001193125-26-082531,2025,2026-02-27,1.0.3,0.3.0,1,29,0.41897827,69216,5018,23,0.00458350,success,16,0.02002503,13,0.01627034,11,0.01376721,0,0.00000000,6,0.00750939,799,success,13,22,0.01627034,0.02753442,-0.25714286,0.04380476,-0.01126408,68,success,2.79481229,2.63000000,0.74206546,1.45000000,4.87000000,293,445,152,0.65842697,156,86,warning_stem_collisions,2.88472992,2.80000000,0.81139018,1.26000000,5.00000000,27584,37036,9452,0.74478885,2190,6141,warning_stem_collisions,69255,11.14555062,5018,2151,13.80131527,19.81131178,0.02253989,29,0.41874233,48950,0.41411108,9097644,473296,0.05202402,success,370,1180,-0.52258065,1135,0.01702645,632,0.00948081,145,0.00217518,688,0.01032088,605,0.00907577,,,0.00555047,0.01770150,-0.01215103,0.02325198,3948,66661,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-032,0001281761,RF,Regions Financial Corporation,0001281761-26-000019,2025,2026-02-24,1.0.3,0.3.0,1,29,0.34569079,83890,4061,22,0.00541738,success,28,0.03655352,17,0.02219321,17,0.02219321,0,0.00000000,6,0.00783290,766,success,5,47,0.00652742,0.06135770,-0.80769231,0.06788512,-0.05483029,98,success,2.51958491,2.41000000,0.72286655,1.31000000,4.79000000,265,388,123,0.68298969,179,85,warning_stem_collisions,2.83673798,2.72000000,0.80384828,1.19000000,5.00000000,33982,45824,11842,0.74157647,2674,9115,warning_stem_collisions,83764,11.33575860,4061,1667,20.62644669,21.25250407,0.02571510,29,0.34621078,19318,0.18740420,7576810,566416,0.07475653,success,363,1915,-0.68129939,1803,0.02240949,731,0.00908560,183,0.00227451,959,0.01191941,751,0.00933418,,,0.00451173,0.02380153,-0.01928981,0.02831326,5718,80457,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-033,0000895421,MS,Morgan Stanley,0000895421-26-000086,2025,2026-02-19,1.0.3,0.3.0,1,11,0.12046082,91316,5214,11,0.00210970,success,13,0.01969697,16,0.02424242,6,0.00909091,3,0.00454545,13,0.01969697,660,success,3,23,0.00454545,0.03484848,-0.76923077,0.03939394,-0.03030303,67,success,2.91519031,2.83000000,0.79151516,1.31000000,4.93000000,289,392,103,0.73724490,170,83,warning_stem_collisions,2.82975423,2.72000000,0.79550027,1.19000000,5.00000000,37840,51007,13167,0.74185896,2407,9261,warning_stem_collisions,91610,11.42529572,5214,2265,17.57000384,20.25985438,0.01826220,11,0.12007423,29688,0.24475259,9714712,626710,0.06451143,success,316,1836,-0.70631970,2153,0.02435383,574,0.00649285,131,0.00148182,1211,0.01369832,1008,0.01140207,,,0.00357446,0.02076806,-0.01719360,0.02434251,6343,88405,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-034,0000004977,AFL,Aflac,0001628280-26-011402,2025,2026-02-25,1.0.3,0.3.0,1,7,0.08843520,79154,4175,5,0.00119760,success,5,0.03246753,4,0.02597403,2,0.01298701,2,0.01298701,0,0.00000000,154,success,3,3,0.01948052,0.01948052,0.00000000,0.03896104,0.00000000,16,success,2.77131148,2.56000000,0.77030647,1.63000000,4.72000000,61,90,29,0.67777778,46,17,warning_stem_collisions,2.90902729,2.76000000,0.84179913,1.19000000,5.00000000,31921,43539,11618,0.73315878,2171,7519,warning_stem_collisions,79324,11.28129601,4175,1899,18.99976048,21.26278600,0.03169280,7,0.08824568,25787,0.24533113,8903397,533574,0.05992926,success,413,1311,-0.52088167,1280,0.01706075,402,0.00535814,166,0.00221257,635,0.00846373,437,0.00582465,,,0.00550476,0.01747394,-0.01196918,0.02297870,4024,75026,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-035,0001136893,FIS,Fidelity National Information Services,0001136893-26-000013,2025,2026-02-24,1.0.3,0.3.0,1,48,0.86472464,55509,2508,41,0.01634769,success,36,0.02608696,56,0.04057971,21,0.01521739,3,0.00217391,26,0.01884058,1380,success,23,54,0.01666667,0.03913043,-0.40259740,0.05579710,-0.02246377,193,success,2.72600694,2.52000000,0.80302122,1.28000000,4.93000000,576,815,239,0.70674847,327,159,warning_stem_collisions,2.83745088,2.72000000,0.79188787,1.19000000,5.00000000,22545,30078,7533,0.74955117,2176,5540,warning_stem_collisions,55278,10.92013028,2508,1041,22.04066986,21.79656085,0.03001194,48,0.86833822,8984,0.13980268,3006076,377912,0.12571605,success,289,1130,-0.59267089,917,0.01736249,397,0.00751680,100,0.00189340,726,0.01374609,486,0.00920193,,,0.00547193,0.02139544,-0.01592351,0.02686737,3476,52815,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-036,0000036270,MTB,M&T Bank,0000036270-26-000010,2025,2026-02-18,1.0.3,0.3.0,1,21,0.31908589,65813,3046,17,0.00558109,success,20,0.03205128,11,0.01762821,10,0.01602564,0,0.00000000,7,0.01121795,624,success,2,25,0.00320513,0.04006410,-0.85185185,0.04326923,-0.03685897,61,success,2.74034188,2.59000000,0.79647292,1.44000000,4.79000000,234,333,99,0.70270270,152,62,warning_stem_collisions,2.85995104,2.74000000,0.80438899,1.19000000,5.00000000,26146,35333,9187,0.73998811,2265,6620,warning_stem_collisions,65993,11.09730395,3046,1279,21.66546290,22.38869388,0.03156395,21,0.31821557,21055,0.24187804,7743791,448595,0.05792964,success,223,1429,-0.73002421,1252,0.02000639,536,0.00856504,80,0.00127836,703,0.01123362,588,0.00939597,,,0.00356344,0.02283477,-0.01927133,0.02639821,4099,62580,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-037,0001512673,XYZ,"Block, Inc.",0001628280-26-012254,2025,2026-02-26,1.0.3,0.3.0,1,62,0.81869801,75730,3075,45,0.01463415,success,62,0.03457892,34,0.01896263,40,0.02230898,4,0.00223090,23,0.01282766,1793,success,27,55,0.01505856,0.03067485,-0.34146341,0.04573341,-0.01561629,197,success,2.65007003,2.50000000,0.72607449,1.30000000,4.90000000,714,1014,300,0.70414201,332,217,warning_stem_collisions,2.93084302,2.85000000,0.83869677,1.19000000,5.00000000,29857,39658,9801,0.75286197,2485,7390,warning_stem_collisions,75536,11.23236464,3075,1206,24.56455285,21.23954982,0.02614647,62,0.82080068,8350,0.09953985,3098527,498278,0.16081125,success,429,1843,-0.62235915,1498,0.02063361,899,0.01238292,171,0.00235537,935,0.01287879,629,0.00866391,,,0.00590909,0.02538567,-0.01947658,0.03129477,5231,72600,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-038,0002012383,BLK,BlackRock,0001193125-26-071966,2025,2026-02-25,1.0.3,0.3.0,1,40,0.35541339,112545,4731,26,0.00549567,success,31,0.02203269,32,0.02274343,15,0.01066098,0,0.00000000,16,0.01137171,1407,success,10,54,0.00710732,0.03837953,-0.68750000,0.04548685,-0.03127221,138,success,2.77509182,2.61000000,0.77449059,1.30000000,4.96000000,599,881,282,0.67990919,325,156,warning_stem_collisions,2.88383507,2.77000000,0.79552569,1.26000000,4.97000000,44153,61435,17282,0.71869456,2280,10376,warning_stem_collisions,111497,11.62175296,4731,1620,23.56732192,21.69926442,0.04269173,40,0.35875405,13092,0.10508151,12551314,765123,0.06095959,success,475,1556,-0.53225012,2130,0.02041618,745,0.00714087,166,0.00159112,1140,0.01092697,872,0.00835817,,,0.00455290,0.01491436,-0.01036145,0.01946726,6023,104329,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-039,0000072971,WFC,Wells Fargo,0000072971-26-000133,2025,2026-02-24,1.0.3,0.3.0,1,1,0.10767740,9287,724,1,0.00138122,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,16,success,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,0,success,3.35181818,3.07000000,0.74913063,2.24000000,4.75000000,11,12,1,0.91666667,11,0,success,2.94931824,2.83000000,0.80585033,1.26000000,4.96000000,3623,5012,1389,0.72286512,910,926,warning_stem_collisions,9343,9.14238268,724,229,12.90469613,19.30827658,0.02847051,1,0.10703200,4184,0.30930731,359609,62326,0.17331602,success,49,152,-0.51243781,117,0.01306825,73,0.00815369,19,0.00212219,157,0.01753602,150,0.01675416,,,0.00547303,0.01697755,-0.01150452,0.02245058,628,8953,success,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-040,0000315293,AON,Aon plc,0001628280-26-008116,2025,2026-02-13,1.0.3,0.3.0,1,16,0.29531737,54179,2591,14,0.00540332,success,16,0.02203857,34,0.04683196,8,0.01101928,0,0.00000000,6,0.00826446,726,success,11,28,0.01515152,0.03856749,-0.43589744,0.05371901,-0.02341598,93,success,2.66869707,2.59000000,0.75050619,1.30000000,4.93000000,307,403,96,0.76178660,181,76,warning_stem_collisions,2.83367949,2.75000000,0.77487375,1.19000000,4.97000000,21416,28498,7082,0.75149133,2103,5199,warning_stem_collisions,54062,10.89788682,2591,1057,20.86530297,21.49720803,0.03353557,16,0.29595649,15547,0.22334756,3792932,362540,0.09558305,success,351,1052,-0.49964362,1080,0.02091969,469,0.00908457,81,0.00156898,713,0.01381087,395,0.00765118,,,0.00679890,0.02037733,-0.01357843,0.02717623,3446,51626,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-041,0001035267,ISRG,Intuitive Surgical,0001035267-26-000010,2025,2026-02-03,1.0.3,0.3.0,1,67,0.81492653,82216,3444,40,0.01161440,success,38,0.02590320,51,0.03476483,28,0.01908657,5,0.00340832,21,0.01431493,1467,success,10,33,0.00681663,0.02249489,-0.53488372,0.02931152,-0.01567825,151,success,2.70688042,2.57000000,0.76283311,1.23000000,4.93000000,577,819,242,0.70451770,301,151,warning_stem_collisions,2.86755715,2.82000000,0.81129713,1.19000000,5.00000000,31279,43903,12624,0.71245701,2954,8598,warning_stem_collisions,82406,11.31941353,3444,1300,23.92740999,21.35517896,0.02225566,67,0.81304759,6109,0.06901655,2789282,555512,0.19915950,success,487,2060,-0.61758932,1710,0.02150294,970,0.01219758,227,0.00285448,1114,0.01400835,727,0.00914189,,,0.00612394,0.02590413,-0.01978019,0.03202807,6002,79524,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-042,0000313616,DHR,Danaher Corporation,0000313616-26-000062,2025,2026-02-24,1.0.3,0.3.0,1,26,0.41280981,62983,2514,18,0.00715990,success,21,0.03756708,9,0.01610018,15,0.02683363,1,0.00178891,4,0.00715564,559,success,5,29,0.00894454,0.05187835,-0.70588235,0.06082290,-0.04293381,69,success,2.65900000,2.59000000,0.74970473,1.50000000,4.93000000,220,323,103,0.68111455,133,64,warning_stem_collisions,2.86150657,2.76000000,0.79284966,1.04000000,5.00000000,24506,33602,9096,0.72930183,2324,6543,warning_stem_collisions,63009,11.05103285,2514,1032,25.06324582,22.89486533,0.02874193,26,0.41263946,9039,0.12545803,2936061,428016,0.14577899,success,321,1507,-0.64879650,1049,0.01748654,393,0.00655120,101,0.00168364,889,0.01481938,575,0.00958509,,,0.00535098,0.02512127,-0.01977029,0.03047225,4120,59989,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-043,0000860730,HCA,HCA Healthcare,0001193125-26-044769,2025,2026-02-10,1.0.3,0.3.0,1,60,0.79386081,75580,3338,44,0.01318155,success,46,0.02213667,37,0.01780558,30,0.01443696,4,0.00192493,25,0.01203080,2078,success,23,72,0.01106833,0.03464870,-0.51578947,0.04571704,-0.02358037,201,success,2.70085549,2.52000000,0.72561345,1.44000000,4.93000000,865,1238,373,0.69870759,366,251,warning_stem_collisions,2.82287927,2.72000000,0.76354690,1.26000000,5.00000000,30348,41031,10683,0.73963589,2266,8047,warning_stem_collisions,75026,11.22559000,3338,1118,22.47633313,22.06289646,0.03733372,60,0.79972276,11976,0.13765201,5498741,511088,0.09294637,success,395,1729,-0.62806026,1258,0.01760278,699,0.00978087,158,0.00221084,1113,0.01557384,705,0.00986483,,,0.00552710,0.02419332,-0.01866622,0.02972043,5043,71466,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-044,0000872589,REGN,Regeneron Pharmaceuticals,0000872589-26-000008,2025,2026-02-04,1.0.3,0.3.0,1,9,0.12466237,72195,2918,7,0.00239890,success,13,0.04905660,13,0.04905660,6,0.02264151,0,0.00000000,2,0.00754717,265,success,1,15,0.00377358,0.05660377,-0.87500000,0.06037736,-0.05283019,39,success,2.62666667,2.56500000,0.77272725,1.30000000,4.48000000,108,142,34,0.76056338,68,25,warning_stem_collisions,2.86306180,2.74000000,0.80430342,1.04000000,5.00000000,26553,37467,10914,0.70870366,2557,7407,warning_stem_collisions,72342,11.18916015,2918,1133,24.79163811,22.85601863,0.01986398,9,0.12440906,14645,0.16835849,3119136,484979,0.15548504,success,691,1781,-0.44093851,1452,0.02076273,858,0.01226889,191,0.00273119,1295,0.01851772,681,0.00973789,,,0.00988089,0.02546723,-0.01558635,0.03534812,5729,69933,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-045,0001071739,CNC,Centene Corporation,0001071739-26-000049,2025,2026-02-17,1.0.3,0.3.0,1,30,0.48904538,61344,2707,20,0.00738825,success,27,0.03422053,20,0.02534854,12,0.01520913,1,0.00126743,5,0.00633714,789,success,5,28,0.00633714,0.03548796,-0.69696970,0.04182510,-0.02915082,81,success,2.62460411,2.45000000,0.69820942,1.40000000,4.78000000,341,450,109,0.75777778,209,89,warning_stem_collisions,2.82087533,2.74000000,0.76625364,1.25000000,5.00000000,24722,33203,8481,0.74457127,2267,6076,warning_stem_collisions,61094,11.02016894,2707,1116,22.56889546,21.71584172,0.02974105,30,0.49104658,8566,0.12296871,3196200,412747,0.12913679,success,501,1524,-0.50518519,1145,0.01961792,568,0.00973186,147,0.00251863,1046,0.01792170,569,0.00974899,,,0.00858391,0.02611154,-0.01752763,0.03469545,4514,58365,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-046,0001000228,HSIC,Henry Schein,0001000228-26-000013,2025,2026-02-24,1.0.3,0.3.0,1,1,0.02119632,47178,5808,1,0.00017218,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,19,success,1,0,0.05263158,0.00000000,1.00000000,0.05263158,0.05263158,1,success,2.34833333,2.26500000,0.48039625,1.82000000,3.24000000,6,8,2,0.75000000,6,1,warning_stem_collisions,2.91612546,2.89000000,0.76642058,1.26000000,4.96000000,18126,23893,5767,0.75863224,1598,3718,warning_stem_collisions,44463,10.70241266,5808,5106,7.65547521,15.10180075,0.11605155,1,0.02249061,0,0.00000000,4769583,307055,0.06437775,success,169,466,-0.46771654,553,0.01429162,143,0.00369566,54,0.00139557,429,0.01108699,276,0.00713289,,,0.00436760,0.01204321,-0.00767561,0.01641081,1845,38694,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-047,0001000697,WAT,Waters Corporation,0001193125-26-062604,2025,2026-02-23,1.0.3,0.3.0,1,23,0.41145638,55899,2676,16,0.00597907,success,21,0.04109589,11,0.02152642,11,0.02152642,1,0.00195695,2,0.00391389,511,success,5,36,0.00978474,0.07045010,-0.75609756,0.08023483,-0.06066536,75,success,2.55527638,2.44000000,0.72550644,1.30000000,4.57000000,199,284,85,0.70070423,118,54,warning_stem_collisions,2.90028323,2.85000000,0.79930058,1.26000000,5.00000000,21996,29849,7853,0.73690911,2190,5445,warning_stem_collisions,55804,10.92960083,2676,1063,20.85351271,21.50346733,0.03942370,23,0.41215683,13661,0.19666019,3024698,377594,0.12483693,success,285,929,-0.53047776,946,0.01801493,440,0.00837904,145,0.00276127,567,0.01079753,422,0.00803626,,,0.00542733,0.01769119,-0.01226386,0.02311853,3157,52512,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
