company_id,cik,accession_number,object_key,sha256,file_size,upload_status
S2023-023,0000764180,0000764180-24-000018,2023/sample_500/html/raw/0000764180/0000764180-24-000018.html,33713c147c0dbe3a4fb642969df9ac3b745b3c387e0e90a5197a5c9f435156f6,3374523,uploaded
S2023-024,0001018724,0001018724-24-000008,2023/sample_500/html/raw/0001018724/0001018724-24-000008.html,a469a0feca6dd5728b10c73076c2c120db58116938614c5b1b864fe13674266d,1945178,uploaded
S2023-025,0001748790,0001748790-23-000030,2023/sample_500/html/raw/0001748790/0001748790-23-000030.html,b261c12b46c40671d399bd978b80f37e2f44abf2ad1eb4c7f3fa33e6a6a849e6,3077234,uploaded
S2023-026,0001002910,0001002910-24-000056,2023/sample_500/html/raw/0001002910/0001002910-24-000056.html,f2ef72d484ff670131093af4a2b3254313f31e60658e37a38885bbebed09efb3,7803061,uploaded
S2023-027,0000006201,0000006201-24-000010,2023/sample_500/html/raw/0000006201/0000006201-24-000010.html,bb78e7e6447d483ef9c918e08f33be93a54e0f7f3386ac7cdda159b5979a3c15,4971518,uploaded
S2023-028,0000004904,0000004904-24-000020,2023/sample_500/html/raw/0000004904/0000004904-24-000020.html,3690b7df211b46ddb52ae23143b202bb756c9bc07a249ddd301d71b36ea19ab2,17631279,uploaded
S2023-029,0000004962,0000004962-24-000013,2023/sample_500/html/raw/0000004962/0000004962-24-000013.html,16cd01b3fd2f8ee1146bdcbc1671303b50aa3656f411cbe6e83f41eb45f43d37,4989885,uploaded
S2023-030,0000005272,0000005272-24-000023,2023/sample_500/html/raw/0000005272/0000005272-24-000023.html,ff80ff6b876b052ea3e60ef604596a7ea63b6dad79e1bb45696746951f5b05f6,16430658,uploaded
S2023-031,0001053507,0001053507-24-000011,2023/sample_500/html/raw/0001053507/0001053507-24-000011.html,7adeadb3c6e2f0f2675672d117dd188a081e730ffb414a694b31e5d3223d42ec,4180884,uploaded
S2023-032,0001410636,0001410636-24-000050,2023/sample_500/html/raw/0001410636/0001410636-24-000050.html,c07c82c1b6c305ef2bf648f57555d33327df1ce979e4a1cdaf2d5fee97e95c87,3844938,uploaded
S2023-033,0000820027,0000820027-24-000015,2023/sample_500/html/raw/0000820027/0000820027-24-000015.html,01af14af443b087722ec4b98073998b28d97de5e6acef01525c819e1d6d4d071,9368000,uploaded
S2023-034,0001037868,0001037868-24-000009,2023/sample_500/html/raw/0001037868/0001037868-24-000009.html,9d39e60baa105eaec88522645a5894aa7e1d52d81114ad71ed2d532d8fa16d91,2129564,uploaded
S2023-035,0000318154,0000318154-24-000011,2023/sample_500/html/raw/0000318154/0000318154-24-000011.html,aab9340d2a2601c87b99bfac98e55c9c01f78f4f402c3aeef20ef26bae91afbb,3754954,uploaded
S2023-036,0000820313,0001558370-24-000866,2023/sample_500/html/raw/0000820313/0001558370-24-000866.html,6e9e7ef92deecff240a4662d954e83aa72408aa1c19e15459619e1757563cde9,5022316,uploaded
S2023-037,0000006281,0000006281-23-000203,2023/sample_500/html/raw/0000006281/0000006281-23-000203.html,57957497d9304a0bb77fdc9bdb947b457850ac2df2d03765131038b8522ea006,2593634,uploaded
S2023-038,0000315293,0001628280-24-005392,2023/sample_500/html/raw/0000315293/0001628280-24-005392.html,7f84c8614ee1394536a41ccc7a464f6943e859fac1f64cabf1e3aa2182e4481b,3389513,uploaded
S2023-039,0000320193,0000320193-23-000106,2023/sample_500/html/raw/0000320193/0000320193-23-000106.html,bda1f34435199672c16ecdf2034c650872d2cac8399ed0d179fc25450b080b90,1558924,uploaded
S2023-040,0000006951,0000006951-23-000041,2023/sample_500/html/raw/0000006951/0000006951-23-000041.html,a64026858feebf801b36b6a14da745029c6732d0e5b96ccd73b0af12f7bd40dc,2806872,uploaded
S2023-041,0001521332,0001521332-24-000011,2023/sample_500/html/raw/0001521332/0001521332-24-000011.html,b8897ed257516506a5184fc36a4bed45a50b6d1c41e75513ce7d7fadc8638290,3979756,uploaded
S2023-042,0000947484,0000947484-24-000020,2023/sample_500/html/raw/0000947484/0000947484-24-000020.html,465cc259bf9cd644785e9557883716c1b4e7c04028b433d9d7cfb33e9450aec1,7658848,uploaded
S2023-043,0000007084,0000007084-24-000009,2023/sample_500/html/raw/0000007084/0000007084-24-000009.html,79e81bece1145ac03a7454eeaaa8f81768ee1586ecfcd7e233ca40cbb30ff75d,3709456,uploaded
S2023-044,0001596532,0001596532-24-000043,2023/sample_500/html/raw/0001596532/0001596532-24-000043.html,a659a7e8403b1e325eabefe2c9adb58a421f81d1634b45ab91f1639a51c171a9,2138845,uploaded
S2023-045,0000354190,0000950170-24-013370,2023/sample_500/html/raw/0000354190/0000950170-24-013370.html,5af0100b364a890ade521912afe2c2e2ea02571732127426749cc94a1c7128f3,7560187,uploaded
S2023-046,0001267238,0001267238-24-000008,2023/sample_500/html/raw/0001267238/0001267238-24-000008.html,68ffcf88da44d582df126c123d77575b9f49011983868401414bcd3aacfbc7bf,5254389,uploaded
S2023-047,0000731802,0000731802-23-000028,2023/sample_500/html/raw/0000731802/0000731802-23-000028.html,745cbbb14424c29b662daaedb6239aef3be773cfd86c9c1d4c5551b4e356f2da,3359355,uploaded
S2023-048,0000866787,0001558370-23-016668,2023/sample_500/html/raw/0000866787/0001558370-23-016668.html,1b2ff4f32de624cd5337d53d495ebb614d8256e6d3ea7ca2792714dc4670d7d5,3003284,uploaded
S2023-049,0000769397,0000769397-23-000036,2023/sample_500/html/raw/0000769397/0000769397-23-000036.html,232154c2dc2c2a7f62bc9429d8637f5f1c6093ccffa88af493bc221905634647,3602762,uploaded
S2023-050,0000008670,0000008670-23-000030,2023/sample_500/html/raw/0000008670/0000008670-23-000030.html,629e1b898f796d97275ee5e29146f177745d5c35cd406fb4209b4c6db0cc1a47,2536250,uploaded
S2023-051,0000915912,0000915912-24-000004,2023/sample_500/html/raw/0000915912/0000915912-24-000004.html,dd78de21d96a337d7407eae4653cdaf4015077ab530d4a9e1b91f236bcbeb9ee,5950726,uploaded
S2023-052,0000008818,0000008818-24-000003,2023/sample_500/html/raw/0000008818/0000008818-24-000003.html,e59d464a41150c737c7357edd99ca7957ff6e6cb60a18d2892f60548cf8343dc,2546118,uploaded
S2023-053,0001069183,0001069183-24-000006,2023/sample_500/html/raw/0001069183/0001069183-24-000006.html,7645aa04193b1e25dcfd3d280ffcfb87e9d8eb1e978028d66aebf8491e86d669,4209584,uploaded
S2023-054,0001037540,0001656423-24-000007,2023/sample_500/html/raw/0001037540/0001656423-24-000007.html,aa6a563a68310587610673166cf9d3703ccb29c7ccd936bdfd248c6a7caec0a7,7712682,uploaded
S2023-055,0001701605,0001701605-24-000033,2023/sample_500/html/raw/0001701605/0001701605-24-000033.html,8ab363b040b7e85cc66011d45e15e094354d566d57f0ae4a92c37aa0d8f32a18,2053282,uploaded
S2023-056,0000009389,0001558370-24-001349,2023/sample_500/html/raw/0000009389/0001558370-24-001349.html,67b7c31d4530bc3c77e0eef71316d5896974e3489138c91133488a5177f02a9f,4488745,uploaded
S2023-057,0000070858,0000070858-24-000122,2023/sample_500/html/raw/0000070858/0000070858-24-000122.html,ec7ca546700349585038c6f3fec4d1b7bd4721ec25ac680634c38d84a9b3e0d7,12861659,uploaded
S2023-058,0001390777,0001390777-24-000051,2023/sample_500/html/raw/0001390777/0001390777-24-000051.html,dfc712d1bc9c71988617f6d67966091343ec1a736cb0280c64bf26346e0d83a7,1257473,uploaded
S2023-059,0000701985,0000701985-23-000008,2023/sample_500/html/raw/0000701985/0000701985-23-000008.html,c0bc94e75fbb95c0b08533ef77abe6789a8fc38671d56abc62fe145ffa347cbc,2136615,uploaded
S2023-060,0000010456,0001628280-24-003932,2023/sample_500/html/raw/0000010456/0001628280-24-003932.html,e67a4d3fe4289ee36d1716890de6ed7bac5ffbf02a78a4b823a523f69fb90152,3648488,uploaded
S2023-061,0000010795,0000010795-23-000098,2023/sample_500/html/raw/0000010795/0000010795-23-000098.html,d05cbc8a8f58aad63cb4ac68db81fdb53090dae2a91a4c5fd180496eb5f51d46,2947459,uploaded
S2023-062,0001067983,0000950170-24-019719,2023/sample_500/html/raw/0001067983/0000950170-24-019719.html,24f288142fb85939d90bc8d015ac8602549ff44bc2866c298c8dd32ad6073834,8815841,uploaded
S2023-063,0000764478,0000764478-23-000006,2023/sample_500/html/raw/0000764478/0000764478-23-000006.html,654c6af0201adca66b4f564c83e0a351d0180509b82e628a5f1533d030985d4b,7271460,uploaded
S2023-064,0000012208,0000012208-24-000013,2023/sample_500/html/raw/0000012208/0000012208-24-000013.html,6313d28cc76298aa3d15dcc440e39c1e30c15785583f8160c188ab56f4cda480,2313873,uploaded
S2023-065,0000842023,0001558370-23-015226,2023/sample_500/html/raw/0000842023/0001558370-23-015226.html,d834a72e26d6812f7f596a10c0cc81d9a0311a1b25be84089826c6086d2af556,3260852,uploaded
S2023-066,0000875045,0000875045-24-000009,2023/sample_500/html/raw/0000875045/0000875045-24-000009.html,963245ae6841acf3576cdd6feebf51115616463c4b98a6e625fb6a53980d1835,4278977,uploaded
S2023-067,0001393818,0001193125-24-044485,2023/sample_500/html/raw/0001393818/0001193125-24-044485.html,09547f88a3871aae6f79df047b80aadba6ea730fd53a68c80568f1b762988596,10109561,uploaded
S2023-068,0000012927,0000012927-24-000010,2023/sample_500/html/raw/0000012927/0000012927-24-000010.html,8d4aa184eadda59a5216d4783deb24fd9f01cfe0240b7d49395d4cfd0bd4e820,3117171,uploaded
S2023-069,0001075531,0001075531-24-000014,2023/sample_500/html/raw/0001075531/0001075531-24-000014.html,7fe9562839d5b499423e492a36e316b68434ad2424a1264db9b3d84fb4fa0cd4,2780343,uploaded
S2023-070,0000908255,0000908255-24-000007,2023/sample_500/html/raw/0000908255/0000908255-24-000007.html,47a3e2f69c8c1cbd5ceb3bc8a66a6e83b149f74465572d0561f8bd877c72be54,3928217,uploaded
S2023-071,0000885725,0000885725-24-000017,2023/sample_500/html/raw/0000885725/0000885725-24-000017.html,67f217a52e04239a521da49c410eec5eafbafb0a50bd5f4b411382d74be54d03,3255509,uploaded
S2023-072,0000014272,0000014272-24-000044,2023/sample_500/html/raw/0000014272/0000014272-24-000044.html,f57fa80cdd3e9a9cdc2899e5ae4014a28c87dbcc035653ad02633665540e966f,3840270,uploaded
S2023-073,0001730168,0001730168-23-000096,2023/sample_500/html/raw/0001730168/0001730168-23-000096.html,b282b40690a68a4d6c84fcba792caf6374dec657ad21791b26780435637d5d33,2564090,uploaded
S2023-074,0001383312,0001383312-23-000037,2023/sample_500/html/raw/0001383312/0001383312-23-000037.html,1ac4297c3659b2112c59273c66d80b2783cc86cea0d48409c15883c431c0fb86,2663457,uploaded
S2023-075,0000079282,0000950170-24-018890,2023/sample_500/html/raw/0000079282/0000950170-24-018890.html,46f36a2bb4bd35e6a836a95d231b4d53b6a4394a721b2d6abcd9ecc2a03492f9,4925699,uploaded
S2023-076,0000014693,0000014693-23-000074,2023/sample_500/html/raw/0000014693/0000014693-23-000074.html,a51321dc41376e9f083020cdc64fd900d9840c631cfbacde10d5fcd577b8e797,3102980,uploaded
S2023-077,0001316835,0000950170-24-018584,2023/sample_500/html/raw/0001316835/0000950170-24-018584.html,4593b27e74e1c417b7d0ca450dc7d5490466469032bf69a444b31f8882f3f09d,2522622,uploaded
S2023-078,0001996862,0001996862-24-000007,2023/sample_500/html/raw/0001996862/0001996862-24-000007.html,800bd41c688d7081e1f1d9526c6628391e08c32ce0c8d3b58c25ebfd8fcf1d36,4590509,uploaded
S2023-079,0001043277,0001043277-24-000011,2023/sample_500/html/raw/0001043277/0001043277-24-000011.html,b9c44853934d68fb5f1c97c3ecfcbdbae60f8eb8579690b20808d5a75954151c,1999029,uploaded
S2023-080,0001138118,0001138118-24-000006,2023/sample_500/html/raw/0001138118/0001138118-24-000006.html,44901aa6a32ce425c83918cc6bde6ff7ca8210fb9c4096788075ee436710a03c,3133780,uploaded
S2023-081,0001402057,0001402057-24-000015,2023/sample_500/html/raw/0001402057/0001402057-24-000015.html,3cc0be1bac9e42b0cedcff8673d04b1316a2b3d930904f7ae6e4dbb6c738d5bc,2401484,uploaded
S2023-082,0001324404,0001324404-24-000008,2023/sample_500/html/raw/0001324404/0001324404-24-000008.html,d2dc83ac230dc18c31750c964b503e34e3b42f2a2f5c335d27ee5c257b5dd999,4098892,uploaded
S2023-083,0001156375,0001156375-24-000010,2023/sample_500/html/raw/0001156375/0001156375-24-000010.html,92f4d0e7b0d879e21f1ee2fd3fc9d9306a60278ca7ba309efc0aaf9e7b505792,2258101,uploaded
S2023-084,0000811156,0000811156-24-000044,2023/sample_500/html/raw/0000811156/0000811156-24-000044.html,5a821ee2dce4d3ec717e9e485884ee92e168e2da31be7b904f7d2c661b2a6e4b,5658759,uploaded
S2023-085,0000277948,0000277948-24-000010,2023/sample_500/html/raw/0000277948/0000277948-24-000010.html,77d40ca3137a860bb988fb89183fd0e84150c06a6e0b63a9333e98738a7be47e,2412003,uploaded
S2023-086,0000064803,0000064803-24-000007,2023/sample_500/html/raw/0000064803/0000064803-24-000007.html,ff2db647494a7e51347e6b36973d8c3e05548133cf1a29524dc6b73448d70540,5352597,uploaded
S2023-087,0000813672,0000813672-24-000034,2023/sample_500/html/raw/0000813672/0000813672-24-000034.html,0f3a7fc1caf41887c0631db5ab14272b4a2fb34fd7a45d6b42a0e2c97de50a91,2384849,uploaded
S2023-088,0001590895,0001590895-24-000051,2023/sample_500/html/raw/0001590895/0001590895-24-000051.html,382f8f05c26736c8104b3761ba01a5c8b1baeadfb6bd66df36da54fe3c01186e,3529816,uploaded
S2023-089,0000906345,0000906345-24-000007,2023/sample_500/html/raw/0000906345/0000906345-24-000007.html,fcda8f981a558a7b9ed87983db8d5f9563e8385565b69db94fccc3a8044fa3d5,3702925,uploaded
S2023-090,0000016732,0000016732-23-000109,2023/sample_500/html/raw/0000016732/0000016732-23-000109.html,15b31ca645618f889df58df740ec963faaf490a1b829cc72d1fb88ef3b727e35,2894107,uploaded
S2023-091,0000927628,0000927628-24-000094,2023/sample_500/html/raw/0000927628/0000927628-24-000094.html,b2f611cf62a604f81aa1957238af56d9a1c9e8e6a80ce6cda24f070e76a5484e,8252507,uploaded
S2023-092,0001170010,0001170010-23-000010,2023/sample_500/html/raw/0001170010/0001170010-23-000010.html,4cbf9b53fce9ed08b769db9046b0fbd600edcd32010305a7eeb3c896542b50ec,2747724,uploaded
S2023-093,0000721371,0000721371-23-000060,2023/sample_500/html/raw/0000721371/0000721371-23-000060.html,6cda72ea2025d2258808c9dfe00250a0790278a0df19356ea669da199eb61cf1,2602979,uploaded
S2023-094,0000815097,0000815097-24-000011,2023/sample_500/html/raw/0000815097/0000815097-24-000011.html,2e3622cbe6448a6780b4c7627387b229ebaf856c400a368389940d624255aa39,2579396,uploaded
S2023-095,0001783180,0001783180-24-000009,2023/sample_500/html/raw/0001783180/0001783180-24-000009.html,903551b8f2ad4daadd0a8633848c8f21c877069c5af6c33b5d155ee2d04259b1,2839824,uploaded
S2023-096,0000018230,0000018230-24-000009,2023/sample_500/html/raw/0000018230/0000018230-24-000009.html,6234e660810ce6ac07a3574668a3223492164efc9019ff6c05178b0f782ea3d7,5687600,uploaded
S2023-097,0001374310,0001558370-24-001277,2023/sample_500/html/raw/0001374310/0001558370-24-001277.html,b768b088fa83d36c6e2247bb58e4257a32229bb1b6f70d288755e420a03538cf,7423036,uploaded
S2023-098,0001306830,0001306830-24-000029,2023/sample_500/html/raw/0001306830/0001306830-24-000029.html,67f9a0fc400f17649ac3e8800b71550c7db6fd0f646da0d8e542a41ec870f874,3438949,uploaded
S2023-099,0001140859,0001140859-23-000197,2023/sample_500/html/raw/0001140859/0001140859-23-000197.html,d07413b286f878d8315ad863b2a66908dbb9677be493439bbb9bdde2f0475f09,2089319,uploaded
S2023-100,0001071739,0001071739-24-000037,2023/sample_500/html/raw/0001071739/0001071739-24-000037.html,18d5f5c136c9da5534414afd8e922dcd21c901a2ed78a221d03adaab238ecf9c,3181652,uploaded
S2023-101,0001130310,0001130310-24-000010,2023/sample_500/html/raw/0001130310/0001130310-24-000010.html,9d0bec7661a9fe0ade05570ab253389e4c37acd8c01b5d54419eba99e1ba95e7,7361966,uploaded
S2023-102,0001100682,0001100682-24-000007,2023/sample_500/html/raw/0001100682/0001100682-24-000007.html,bd5e49cef998699a395a22db83e6e41cc600520154b972f277cf147ad20db0a9,2937062,uploaded
S2023-103,0000316709,0000316709-24-000018,2023/sample_500/html/raw/0000316709/0000316709-24-000018.html,b05c6acff9162bd0fa003155abffcdfbde0b5bd8040fc51d64656cf28596e13e,5622692,uploaded
S2023-104,0001091667,0001091667-24-000028,2023/sample_500/html/raw/0001091667/0001091667-24-000028.html,f32835739e8ba4417dff065b1494ac853a04e27622f294ead9a547b92716f841,2403663,uploaded
S2023-105,0000093410,0000093410-24-000013,2023/sample_500/html/raw/0000093410/0000093410-24-000013.html,4e8830c4480b1480207abfe84dba5ad4cea8f77f6bab78ad2a13d18f75f9d59b,5809311,uploaded
S2023-106,0001058090,0001562762-24-000023,2023/sample_500/html/raw/0001058090/0001562762-24-000023.html,6d68ce3226f077dac1f0976c636d4c5ed3cd92a7bc2d418659211e5cab22de26,4482905,uploaded
S2023-107,0000896159,0000896159-24-000003,2023/sample_500/html/raw/0000896159/0000896159-24-000003.html,819f3fa72c70d0729c0baef2750d43e7c413fc04fd60df863c23a95080266453,10585913,uploaded
S2023-108,0000313927,0000950170-24-015810,2023/sample_500/html/raw/0000313927/0000950170-24-015810.html,82f26a901d3242c3e80a8c28f630b347e81b9e1af506e839068aed161143aa0c,3749759,uploaded
S2023-109,0001739940,0001739940-24-000005,2023/sample_500/html/raw/0001739940/0001739940-24-000005.html,8d1a7c3e09f2556537dee32676b6d1f3e238bb040a8f19037da81cfc232753ff,5226374,uploaded
S2023-110,0000020286,0000020286-24-000014,2023/sample_500/html/raw/0000020286/0000020286-24-000014.html,13bca251f911f6bd7a42431fddb101cc3eefb05b5dda03705282a1fe13b4b994,7490465,uploaded
S2023-111,0000723254,0000723254-23-000025,2023/sample_500/html/raw/0000723254/0000723254-23-000025.html,5c940f7ca72f7f000c4345f9f22c0bb685986c95205dcb6f3d12419e42087d0f,2080858,uploaded
S2023-112,0000858877,0000858877-23-000023,2023/sample_500/html/raw/0000858877/0000858877-23-000023.html,64ee21a593c46c53f823cab4878340e9ca4ab1d62569a48a50a072484e7f55c2,3427538,uploaded
S2023-113,0000831001,0000831001-24-000033,2023/sample_500/html/raw/0000831001/0000831001-24-000033.html,00e2e1eb03d3ab8dd2f7895099022da655e062a311d707c8eb78770a64e9b751,16271620,uploaded
S2023-114,0000759944,0000759944-24-000039,2023/sample_500/html/raw/0000759944/0000759944-24-000039.html,ed9cbf0fc6bad368ace2c83ee4dd8cd987076c7368f61107e084ce8b18032245,6410183,uploaded
S2023-115,0000021076,0000021076-23-000037,2023/sample_500/html/raw/0000021076/0000021076-23-000037.html,9ae0fd52d2893b84ebeff9bf735e29b4a671bf702f0d1f3302cb80ec82b6ed2d,759326,uploaded
S2023-116,0001057352,0001057352-24-000013,2023/sample_500/html/raw/0001057352/0001057352-24-000013.html,21cae24ad12ae0c4bc95575a9ce605478e371b63b6ca113b4a2fc0b66236f076,2224449,uploaded
S2023-117,0000021344,0000021344-24-000009,2023/sample_500/html/raw/0000021344/0000021344-24-000009.html,3e64a8ba843636d383ab22a1517306383199a50b1e998d74a67a8adddab9ad6d,4161309,uploaded
S2023-118,0001058290,0001058290-24-000017,2023/sample_500/html/raw/0001058290/0001058290-24-000017.html,6f1e88f20498c8ab43548dbba16b011ec75468c84fc8674658ed6d2672367950,2814840,uploaded
S2023-119,0000021665,0000021665-24-000003,2023/sample_500/html/raw/0000021665/0000021665-24-000003.html,0fb426256e87789088d583b5179128776bd777257a81b240730645fcad8e980d,2987144,uploaded
S2023-120,0001166691,0001166691-24-000011,2023/sample_500/html/raw/0001166691/0001166691-24-000011.html,a64eab037fcf95b8aa062a6815c1f8a6054c33ebd80ba7c42f0aa1d2f1eb2a6c,2985040,uploaded
S2023-121,0000023217,0001437749-23-019879,2023/sample_500/html/raw/0000023217/0001437749-23-019879.html,bad88c6c3b24b04a0aaaf7f582bb893761823a9b6db5337cd0b37413c0a21274,3265016,uploaded
S2023-122,0001163165,0001163165-24-000010,2023/sample_500/html/raw/0001163165/0001163165-24-000010.html,d7ef89c4e007ca21a81358f701cf7871efb206db980cb211d6a38a08b2dd9b59,5486986,uploaded
S2023-123,0001047862,0001047862-24-000012,2023/sample_500/html/raw/0001047862/0001047862-24-000012.html,d3a4701bbdc84cd2951aa0d411a6094ef804c10a6fcff6a6e39b2accbe9dabce,6349582,uploaded
S2023-124,0000016918,0000016918-23-000045,2023/sample_500/html/raw/0000016918/0000016918-23-000045.html,93adb66cf629629b5ce7dd9c6fab640a6fdb95102bc3d4a99fbea7e76b55fb9a,4722267,uploaded
S2023-125,0001868275,0001868275-24-000014,2023/sample_500/html/raw/0001868275/0001868275-24-000014.html,87e58d5571dfaecb91b1265d041156de77acea467a205635bb57df0cb17995f3,5413808,uploaded
S2023-126,0000711404,0000711404-23-000072,2023/sample_500/html/raw/0000711404/0000711404-23-000072.html,32adeeccb7601477ded242749bc452c05e48e1397b4cfec943dc70c296a9ee7a,2143560,uploaded
S2023-127,0000900075,0000900075-23-000034,2023/sample_500/html/raw/0000900075/0000900075-23-000034.html,0a7959c0988e724a2e2be9dc9b1fbd02d5974ca9b6473e3fefd2c1251b15f3de,2084850,uploaded
S2023-128,0000024741,0001437749-24-003735,2023/sample_500/html/raw/0000024741/0001437749-24-003735.html,540b40dd8182d5ad0ce245c88cfd0f3ae700cc430bb077bdc451cd0b93139a2e,3950612,uploaded
S2023-129,0001755672,0001755672-24-000004,2023/sample_500/html/raw/0001755672/0001755672-24-000004.html,b9ad82081839e404f3ded741210c0377b3f93d16402e2c1a2335697c2f586c6e,4752232,uploaded
S2023-130,0000909832,0000909832-23-000042,2023/sample_500/html/raw/0000909832/0000909832-23-000042.html,17ad400391c4b3c075c8bc4be019173aa6adf3fcf8d434d39f1dc8ace64a83c9,1502612,uploaded
S2023-131,0001051470,0001051470-24-000062,2023/sample_500/html/raw/0001051470/0001051470-24-000062.html,db040f58743b98794fe0f08bdb0ceac918a55fd416da426968b41f22b6dea6a8,2474084,uploaded
S2023-132,0000026172,0000026172-24-000012,2023/sample_500/html/raw/0000026172/0000026172-24-000012.html,819e1fcd56880b0d5ec59607232be1eff3f031e3ac7aa0387ffdeda90d5d26d6,4790363,uploaded
S2023-133,0000882184,0000882184-23-000115,2023/sample_500/html/raw/0000882184/0000882184-23-000115.html,33727554f55a7a86b26c5a435bd4c9a218bf056e821f16a1b98d83917467aba0,2828919,uploaded
S2023-134,0000936340,0000936340-24-000076,2023/sample_500/html/raw/0000936340/0000936340-24-000076.html,9755cac85c209e89deb916e8339dfe1bc8ecb1ba40b315837e459ad9c5d7000b,6035982,uploaded
S2023-135,0000927066,0000927066-24-000013,2023/sample_500/html/raw/0000927066/0000927066-24-000013.html,91b4f183894c333106fe38c57eb81ee8f5c2bdb78a53abb3f3a623d2b042909b,3053589,uploaded
