sample,method,variable_1,variable_2,correlation,pairwise_N,pvalue
full_sample,pearson,whole_report_concreteness,ai_fog_index,0.07394617454447325,1880,0.0013343370903042976
full_sample,pearson,whole_report_concreteness,log_report_word_count,-0.3105943012888444,4897,5.430838564024252e-110
full_sample,pearson,whole_report_concreteness,report_word_count,-0.24208807148622108,4897,2.9957387648562843e-66
full_sample,pearson,whole_report_concreteness,numeric_token_share,0.3325627310947764,4897,8.95565445444347e-127
full_sample,pearson,whole_report_concreteness,average_word_length,-0.2300692984783116,4897,7.702617854430318e-60
full_sample,pearson,whole_report_concreteness,lexical_density,0.15117839595610066,4897,1.988965340652481e-26
full_sample,pearson,whole_report_concreteness,root_type_token_ratio,0.1590000620134595,4897,4.311987095254349e-29
full_sample,pearson,ai_concreteness,ai_concreteness,1.0,1879,0.0
full_sample,pearson,ai_concreteness,past_tense_share,0.047832055836734264,1879,0.038153317948299875
full_sample,pearson,ai_concreteness,present_tense_share,-0.06973905524046424,1879,0.002488959406742835
full_sample,pearson,ai_concreteness,future_tense_share,0.09672921596153107,1879,2.6688567077576106e-05
full_sample,pearson,ai_concreteness,ai_past_tense_share,0.21018985827346953,1808,1.6810538270772838e-19
full_sample,pearson,ai_concreteness,ai_present_tense_share,-0.16936484462621884,1808,4.200503250761998e-13
full_sample,pearson,ai_concreteness,ai_future_tense_share,-0.03589020803784055,1808,0.12713228476921665
full_sample,pearson,ai_concreteness,lm_positive_share,0.1153881409136971,1879,5.297528716944106e-07
full_sample,pearson,ai_concreteness,lm_negative_share,-0.03319494705742528,1879,0.15033346362162026
full_sample,pearson,ai_concreteness,lm_uncertainty_share,-0.031860613418857466,1879,0.1674305209983089
full_sample,pearson,ai_concreteness,passive_voice_sentence_share,-0.11755634705349577,1879,3.21984585184665e-07
full_sample,pearson,ai_concreteness,fog_index,-0.12223673376117013,1879,1.0661925901496125e-07
full_sample,pearson,ai_concreteness,ai_lm_positive_share,0.03291903385500522,1879,0.15375503798467982
full_sample,pearson,ai_concreteness,ai_lm_negative_share,-0.4677309524955477,1879,9.250622338353848e-103
full_sample,pearson,ai_concreteness,ai_lm_uncertainty_share,-0.5451457204203005,1879,6.152545577071413e-146
full_sample,pearson,ai_concreteness,ai_passive_voice_sentence_share,-0.01030924743325876,1879,0.6551682941484982
full_sample,pearson,ai_concreteness,ai_fog_index,-0.042858547850838216,1879,0.06325068009618347
full_sample,pearson,ai_concreteness,log_report_word_count,-0.14759601443999906,1879,1.2853886440677795e-10
full_sample,pearson,ai_concreteness,report_word_count,-0.1431199725816533,1879,4.609244914482089e-10
full_sample,pearson,ai_concreteness,numeric_token_share,-0.016032596718996813,1879,0.48733479203848573
full_sample,pearson,ai_concreteness,average_word_length,-0.10455864772537103,1879,5.5779480244178025e-06
full_sample,pearson,ai_concreteness,lexical_density,-0.15385051106807052,1879,2.0204154946082962e-11
full_sample,pearson,ai_concreteness,root_type_token_ratio,0.13550516582064218,1879,3.699227208378245e-09
full_sample,pearson,past_tense_share,past_tense_share,1.0,4897,0.0
full_sample,pearson,past_tense_share,present_tense_share,-0.9783399721337461,4897,0.0
full_sample,pearson,past_tense_share,future_tense_share,-0.07323292068234809,4897,2.8925602437145673e-07
full_sample,pearson,past_tense_share,ai_past_tense_share,0.06984614725564914,1808,0.002963736082236763
full_sample,pearson,past_tense_share,ai_present_tense_share,-0.07817698872053262,1808,0.0008781007158671591
full_sample,pearson,past_tense_share,ai_future_tense_share,0.03021394758067331,1808,0.1991002056664715
full_sample,pearson,past_tense_share,lm_positive_share,-0.26945865254320395,4897,3.180540632957565e-82
full_sample,pearson,past_tense_share,lm_negative_share,-0.2038318105465216,4897,4.3639571053519727e-47
full_sample,pearson,past_tense_share,lm_uncertainty_share,-0.4008670341029992,4897,1.7705225540169112e-188
full_sample,pearson,past_tense_share,passive_voice_sentence_share,0.04328179786386988,4897,0.0024500383380445774
full_sample,pearson,past_tense_share,fog_index,-0.11614586419142989,4897,3.542652523706618e-16
full_sample,pearson,past_tense_share,ai_lm_positive_share,0.06268449880032549,1880,0.006551893880122578
full_sample,pearson,past_tense_share,ai_lm_negative_share,-0.033526556614804685,1880,0.14619085330458748
full_sample,pearson,past_tense_share,ai_lm_uncertainty_share,-0.04401336086090309,1880,0.0563874412880116
full_sample,pearson,past_tense_share,ai_passive_voice_sentence_share,0.003467020924784469,1880,0.8805855918511507
full_sample,pearson,past_tense_share,ai_fog_index,0.13413988516987224,1880,5.2608579827376134e-09
full_sample,pearson,past_tense_share,log_report_word_count,0.14321279250702038,4897,7.4053059227703e-24
full_sample,pearson,past_tense_share,report_word_count,0.11447806033589242,4897,9.32787974984608e-16
full_sample,pearson,past_tense_share,numeric_token_share,0.6065933637990241,4897,0.0
full_sample,pearson,past_tense_share,average_word_length,-0.13546901699615904,4897,1.7081447025567646e-21
full_sample,pearson,past_tense_share,lexical_density,0.03084951156367324,4897,0.030868224453024156
full_sample,pearson,past_tense_share,root_type_token_ratio,-0.30588151228152327,4897,1.4252272264327107e-106
full_sample,pearson,present_tense_share,present_tense_share,0.9999999999999998,4897,0.0
full_sample,pearson,present_tense_share,future_tense_share,-0.13480205782023608,4897,2.690241623688878e-21
full_sample,pearson,present_tense_share,ai_past_tense_share,-0.0726397719034518,1808,0.0019973046764433632
full_sample,pearson,present_tense_share,ai_present_tense_share,0.08739546264231923,1808,0.0001987053223619658
full_sample,pearson,present_tense_share,ai_future_tense_share,-0.04314563240095816,1808,0.0666298355128632
full_sample,pearson,present_tense_share,lm_positive_share,0.2572444026490562,4897,7.423639719247039e-75
full_sample,pearson,present_tense_share,lm_negative_share,0.21019979429384808,4897,4.9963520877185295e-50
full_sample,pearson,present_tense_share,lm_uncertainty_share,0.3894033458642921,4897,4.70385095326971e-177
full_sample,pearson,present_tense_share,passive_voice_sentence_share,-0.044564720692279215,4897,0.001812635077319322
full_sample,pearson,present_tense_share,fog_index,0.09595506402592663,4897,1.712867036808379e-11
full_sample,pearson,present_tense_share,ai_lm_positive_share,-0.061060863474087054,1880,0.008091054552363253
full_sample,pearson,present_tense_share,ai_lm_negative_share,0.04609362124374517,1880,0.04568364017867038
full_sample,pearson,present_tense_share,ai_lm_uncertainty_share,0.05802125673233012,1880,0.011863175799426693
full_sample,pearson,present_tense_share,ai_passive_voice_sentence_share,-0.011733231862140852,1880,0.6111588659963423
full_sample,pearson,present_tense_share,ai_fog_index,-0.1275112515211472,1880,2.893887916959683e-08
full_sample,pearson,present_tense_share,log_report_word_count,-0.14755116158675016,4897,3.0692491572828646e-25
full_sample,pearson,present_tense_share,report_word_count,-0.11848966295634802,4897,8.875330436922572e-17
full_sample,pearson,present_tense_share,numeric_token_share,-0.5852217459558471,4897,0.0
full_sample,pearson,present_tense_share,average_word_length,0.20291972644021153,4897,1.1302227377461703e-46
full_sample,pearson,present_tense_share,lexical_density,0.04913072973902965,4897,0.0005832261869194224
full_sample,pearson,present_tense_share,root_type_token_ratio,0.31122944160898514,4897,1.858911364979826e-110
full_sample,pearson,future_tense_share,future_tense_share,1.0,4897,0.0
full_sample,pearson,future_tense_share,ai_past_tense_share,0.011343355001717889,1808,0.6298002600398308
full_sample,pearson,future_tense_share,ai_present_tense_share,-0.03933314614923428,1808,0.09453247769931306
full_sample,pearson,future_tense_share,ai_future_tense_share,0.056168833393272125,1808,0.01691428958933171
full_sample,pearson,future_tense_share,lm_positive_share,0.0504603062770531,4897,0.0004116675440615452
full_sample,pearson,future_tense_share,lm_negative_share,-0.03702349868592795,4897,0.009567571853899398
full_sample,pearson,future_tense_share,lm_uncertainty_share,0.04275457951836611,4897,0.0027669473196242304
full_sample,pearson,future_tense_share,passive_voice_sentence_share,0.007527915714145833,4897,0.5984257306082874
full_sample,pearson,future_tense_share,fog_index,0.0936613866090094,4897,5.131972890881273e-11
full_sample,pearson,future_tense_share,ai_lm_positive_share,-0.007057327131107894,1880,0.7597579169449196
full_sample,pearson,future_tense_share,ai_lm_negative_share,-0.055490285390361556,1880,0.016116997956612585
full_sample,pearson,future_tense_share,ai_lm_uncertainty_share,-0.061863413756944055,1880,0.00729388559419368
full_sample,pearson,future_tense_share,ai_passive_voice_sentence_share,0.03646869504971122,1880,0.11394228868164658
full_sample,pearson,future_tense_share,ai_fog_index,-0.029015468811544372,1880,0.20856947169915557
full_sample,pearson,future_tense_share,log_report_word_count,0.025358579259760462,4897,0.07599876856478537
full_sample,pearson,future_tense_share,report_word_count,0.02288999961714137,4897,0.10924181120578932
full_sample,pearson,future_tense_share,numeric_token_share,-0.08408685779979172,4897,3.787539895307956e-09
full_sample,pearson,future_tense_share,average_word_length,-0.3291827037718554,4897,4.2295261955934245e-124
full_sample,pearson,future_tense_share,lexical_density,-0.38437187527965155,4897,3.5062295673698307e-172
full_sample,pearson,future_tense_share,root_type_token_ratio,-0.03528499189965339,4897,0.0135365660183599
full_sample,pearson,ai_past_tense_share,ai_past_tense_share,1.0,1808,0.0
full_sample,pearson,ai_past_tense_share,ai_present_tense_share,-0.8552952465292367,1808,0.0
full_sample,pearson,ai_past_tense_share,ai_future_tense_share,-0.07544268741145395,1808,0.0013263148770257713
full_sample,pearson,ai_past_tense_share,lm_positive_share,0.09802922468846259,1808,2.974145503871992e-05
full_sample,pearson,ai_past_tense_share,lm_negative_share,-0.06454340407744966,1808,0.006043939376072924
full_sample,pearson,ai_past_tense_share,lm_uncertainty_share,-0.07687752261293698,1808,0.0010699422988899722
full_sample,pearson,ai_past_tense_share,passive_voice_sentence_share,0.023314649683912052,1808,0.3217824861977278
full_sample,pearson,ai_past_tense_share,fog_index,-0.054498029304851106,1808,0.020481536399682074
full_sample,pearson,ai_past_tense_share,ai_lm_positive_share,0.09259039289714735,1808,8.055375197428411e-05
full_sample,pearson,ai_past_tense_share,ai_lm_negative_share,-0.15897892263373664,1808,1.0572782988570082e-11
full_sample,pearson,ai_past_tense_share,ai_lm_uncertainty_share,-0.17321417399554323,1808,1.2052962627660916e-13
full_sample,pearson,ai_past_tense_share,ai_passive_voice_sentence_share,-0.0317212159236209,1808,0.17759051150840627
full_sample,pearson,ai_past_tense_share,ai_fog_index,-0.04679739926733355,1808,0.046638700824354486
full_sample,pearson,ai_past_tense_share,log_report_word_count,0.014432202151860196,1808,0.5396957208424984
full_sample,pearson,ai_past_tense_share,report_word_count,0.009474871658911267,1808,0.6872370066639777
full_sample,pearson,ai_past_tense_share,numeric_token_share,0.029834100497986557,1808,0.2048092860427361
full_sample,pearson,ai_past_tense_share,average_word_length,-0.005838277055326676,1808,0.8040745413547672
full_sample,pearson,ai_past_tense_share,lexical_density,0.005276433847816207,1808,0.8225990054645279
full_sample,pearson,ai_past_tense_share,root_type_token_ratio,-0.005374012352061918,1808,0.8193743468945061
full_sample,pearson,ai_present_tense_share,ai_present_tense_share,1.0,1808,0.0
full_sample,pearson,ai_present_tense_share,ai_future_tense_share,-0.4521385460030577,1808,8.516782230039458e-92
full_sample,pearson,ai_present_tense_share,lm_positive_share,-0.11211584459963705,1808,1.761619719515589e-06
full_sample,pearson,ai_present_tense_share,lm_negative_share,0.05395720023675347,1808,0.02176888989678857
full_sample,pearson,ai_present_tense_share,lm_uncertainty_share,0.0959555103332094,1808,4.375610603608611e-05
full_sample,pearson,ai_present_tense_share,passive_voice_sentence_share,-0.025775975732638026,1808,0.2733267528525434
full_sample,pearson,ai_present_tense_share,fog_index,0.046629505427245435,1808,0.04743215537537967
full_sample,pearson,ai_present_tense_share,ai_lm_positive_share,-0.13199688261853323,1808,1.767241834256317e-08
full_sample,pearson,ai_present_tense_share,ai_lm_negative_share,0.1799745258130342,1808,1.2545461875403684e-14
full_sample,pearson,ai_present_tense_share,ai_lm_uncertainty_share,0.18346775659460113,1808,3.7627116651400595e-15
full_sample,pearson,ai_present_tense_share,ai_passive_voice_sentence_share,0.053678982815638376,1808,0.02245813769492781
full_sample,pearson,ai_present_tense_share,ai_fog_index,0.06163837645720831,1808,0.0087523207618249
full_sample,pearson,ai_present_tense_share,log_report_word_count,-0.0036883876627655503,1808,0.8754620060497086
full_sample,pearson,ai_present_tense_share,report_word_count,0.006535356445959611,1808,0.7812442353615087
full_sample,pearson,ai_present_tense_share,numeric_token_share,-0.04286261506529527,1808,0.06843673031028881
full_sample,pearson,ai_present_tense_share,average_word_length,-0.00036730471985547443,1808,0.9875477535090551
full_sample,pearson,ai_present_tense_share,lexical_density,-0.012290202328732427,1808,0.6014998431498331
full_sample,pearson,ai_present_tense_share,root_type_token_ratio,-8.278645667111634e-05,1808,0.9971932921061573
full_sample,pearson,ai_future_tense_share,ai_future_tense_share,1.0,1808,0.0
full_sample,pearson,ai_future_tense_share,lm_positive_share,0.04701305072911839,1808,0.04563594988649883
full_sample,pearson,ai_future_tense_share,lm_negative_share,0.00726812343037803,1808,0.7574468964282162
full_sample,pearson,ai_future_tense_share,lm_uncertainty_share,-0.05232421728516881,1808,0.02609187099603123
full_sample,pearson,ai_future_tense_share,passive_voice_sentence_share,0.009470529587866695,1808,0.6873727701871517
full_sample,pearson,ai_future_tense_share,fog_index,0.004077606966989779,1808,0.862444676400314
full_sample,pearson,ai_future_tense_share,ai_lm_positive_share,0.09463625746578508,1808,5.571666758125534e-05
full_sample,pearson,ai_future_tense_share,ai_lm_negative_share,-0.07268434615112336,1808,0.001984552661993168
full_sample,pearson,ai_future_tense_share,ai_lm_uncertainty_share,-0.05490187888540267,1808,0.019563997078126078
full_sample,pearson,ai_future_tense_share,ai_passive_voice_sentence_share,-0.04869782849902256,1808,0.038409621467434145
full_sample,pearson,ai_future_tense_share,ai_fog_index,-0.03806277464416069,1808,0.10568019615705307
full_sample,pearson,ai_future_tense_share,log_report_word_count,-0.01774593106202927,1808,0.4507862563140728
full_sample,pearson,ai_future_tense_share,report_word_count,-0.028887548540737683,1808,0.2195512980531446
full_sample,pearson,ai_future_tense_share,numeric_token_share,0.031130534583121632,1808,0.1858042206102448
full_sample,pearson,ai_future_tense_share,average_word_length,0.010757103622123726,1808,0.6476026119510458
full_sample,pearson,ai_future_tense_share,lexical_density,0.014569151245379478,1808,0.5358549424041696
full_sample,pearson,ai_future_tense_share,root_type_token_ratio,0.00941035179127241,1808,0.6892553846486246
full_sample,pearson,lm_positive_share,lm_positive_share,1.0,4897,0.0
full_sample,pearson,lm_positive_share,lm_negative_share,0.20824843763475612,4897,4.076915524179333e-49
full_sample,pearson,lm_positive_share,lm_uncertainty_share,0.2563087277986959,4897,2.624244058857056e-74
full_sample,pearson,lm_positive_share,passive_voice_sentence_share,-0.31455060917137107,4897,6.543256275767518e-113
full_sample,pearson,lm_positive_share,fog_index,0.049658013109067665,4897,0.0005084701863583081
full_sample,pearson,lm_positive_share,ai_lm_positive_share,0.11124679780229788,1880,1.3290921960091562e-06
full_sample,pearson,lm_positive_share,ai_lm_negative_share,-0.10219626967264056,1880,9.004001475985569e-06
full_sample,pearson,lm_positive_share,ai_lm_uncertainty_share,-0.06906500301381088,1880,0.0027339079769217395
full_sample,pearson,lm_positive_share,ai_passive_voice_sentence_share,-0.06664768463417516,1880,0.0038393559473367585
full_sample,pearson,lm_positive_share,ai_fog_index,-0.041135124141133836,1880,0.07456271097786364
full_sample,pearson,lm_positive_share,log_report_word_count,-0.16873043474339544,4897,1.3366109267279617e-32
full_sample,pearson,lm_positive_share,report_word_count,-0.22567235177379494,4897,1.385512299450842e-57
full_sample,pearson,lm_positive_share,numeric_token_share,-0.3182826473308793,4897,1.0494931787415247e-115
full_sample,pearson,lm_positive_share,average_word_length,0.17640639528189028,4897,1.6012960208885202e-35
full_sample,pearson,lm_positive_share,lexical_density,-0.11201377789440792,4897,3.8012725098666406e-15
full_sample,pearson,lm_positive_share,root_type_token_ratio,0.5185886839364896,4897,0.0
full_sample,pearson,lm_negative_share,lm_negative_share,0.9999999999999999,4897,0.0
full_sample,pearson,lm_negative_share,lm_uncertainty_share,0.5908347976125041,4897,0.0
full_sample,pearson,lm_negative_share,passive_voice_sentence_share,-0.16566171627885198,4897,1.8029002232722216e-31
full_sample,pearson,lm_negative_share,fog_index,0.2189493564745397,4897,3.1418939009629654e-54
full_sample,pearson,lm_negative_share,ai_lm_positive_share,-0.13868008742363616,1880,1.55819725659029e-09
full_sample,pearson,lm_negative_share,ai_lm_negative_share,-0.002408653373483256,1880,0.9168777825405245
full_sample,pearson,lm_negative_share,ai_lm_uncertainty_share,0.03667709870144405,1880,0.1118892998952393
full_sample,pearson,lm_negative_share,ai_passive_voice_sentence_share,0.053637290411624024,1880,0.02003002420650606
full_sample,pearson,lm_negative_share,ai_fog_index,0.04712661412039693,1880,0.041038832734050214
full_sample,pearson,lm_negative_share,log_report_word_count,0.13050566238546135,4897,4.751850665091909e-20
full_sample,pearson,lm_negative_share,report_word_count,0.08041503878203886,4897,1.7503812173691503e-08
full_sample,pearson,lm_negative_share,numeric_token_share,-0.38237277420836985,4897,2.864761886699423e-170
full_sample,pearson,lm_negative_share,average_word_length,0.17345824943807964,4897,2.2012811885139315e-34
full_sample,pearson,lm_negative_share,lexical_density,-0.0630916243458153,4897,9.946349574436487e-06
full_sample,pearson,lm_negative_share,root_type_token_ratio,0.2622344010360579,4897,8.083977547627034e-78
full_sample,pearson,lm_uncertainty_share,lm_uncertainty_share,1.0,4897,0.0
full_sample,pearson,lm_uncertainty_share,passive_voice_sentence_share,-0.11894282442371384,4897,6.769708296270469e-17
full_sample,pearson,lm_uncertainty_share,fog_index,0.19649830275547298,4897,8.063504795558473e-44
full_sample,pearson,lm_uncertainty_share,ai_lm_positive_share,-0.1007846568184798,1880,1.1968348096544771e-05
full_sample,pearson,lm_uncertainty_share,ai_lm_negative_share,0.009530585691122067,1880,0.6796279455986475
full_sample,pearson,lm_uncertainty_share,ai_lm_uncertainty_share,0.08700979180251384,1880,0.00015853079745205447
full_sample,pearson,lm_uncertainty_share,ai_passive_voice_sentence_share,0.01778378536284787,1880,0.44092351670073654
full_sample,pearson,lm_uncertainty_share,ai_fog_index,0.048686872146485455,1880,0.03478432413694849
full_sample,pearson,lm_uncertainty_share,log_report_word_count,0.06497178590723271,4897,5.357459762800043e-06
full_sample,pearson,lm_uncertainty_share,report_word_count,0.02232942345859606,4897,0.11819921254414842
full_sample,pearson,lm_uncertainty_share,numeric_token_share,-0.4308943435926493,4897,1.2777049481301974e-220
full_sample,pearson,lm_uncertainty_share,average_word_length,0.08799792564956044,4897,6.899952316638294e-10
