variable,ai_disclosure,ai_sentence_count,log1p_ai_sentence_count,whole_report_concreteness,ai_concreteness,past_tense_share,present_tense_share,future_tense_share,ai_past_tense_share,ai_present_tense_share,ai_future_tense_share,lm_positive_share,lm_negative_share,lm_uncertainty_share,passive_voice_sentence_share,fog_index,ai_lm_positive_share,ai_lm_negative_share,ai_lm_uncertainty_share,ai_passive_voice_sentence_share,ai_fog_index,log_report_word_count,report_word_count,numeric_token_share,average_word_length,lexical_density,root_type_token_ratio
ai_future_tense_share,,0.008441243858127744,0.018279974477617464,0.044300144087735215,-0.03589020803784055,0.03021394758067331,-0.04314563240095816,0.056168833393272125,-0.07544268741145395,-0.4521385460030577,1.0,0.04701305072911839,0.00726812343037803,-0.05232421728516881,0.009470529587866695,0.004077606966989779,0.09463625746578508,-0.07268434615112336,-0.05490187888540267,-0.04869782849902256,-0.03806277464416069,-0.01774593106202927,-0.028887548540737683,0.031130534583121632,0.010757103622123726,0.014569151245379478,0.00941035179127241
lm_positive_share,0.23809448353230525,0.20267251554444637,0.2602798780663872,-0.09585758128149897,0.1153881409136971,-0.26945865254320395,0.2572444026490562,0.0504603062770531,0.09802922468846259,-0.11211584459963705,0.04701305072911839,1.0,0.20824843763475612,0.2563087277986959,-0.31455060917137107,0.049658013109067665,0.11124679780229788,-0.10219626967264056,-0.06906500301381088,-0.06664768463417516,-0.041135124141133836,-0.16873043474339544,-0.22567235177379494,-0.3182826473308793,0.17640639528189028,-0.11201377789440792,0.5185886839364896
lm_negative_share,0.27514127823383927,0.25471212234389506,0.3157018319825375,-0.4291117278344519,-0.03319494705742528,-0.2038318105465216,0.21019979429384808,-0.03702349868592795,-0.06454340407744966,0.05395720023675347,0.00726812343037803,0.20824843763475612,0.9999999999999999,0.5908347976125041,-0.16566171627885198,0.2189493564745397,-0.13868008742363616,-0.002408653373483256,0.03667709870144405,0.053637290411624024,0.04712661412039693,0.13050566238546135,0.08041503878203886,-0.38237277420836985,0.17345824943807964,-0.0630916243458153,0.2622344010360579
lm_uncertainty_share,0.2642483595960711,0.22366577258800485,0.29058638422345895,-0.5296200621534568,-0.031860613418857466,-0.4008670341029992,0.3894033458642921,0.04275457951836611,-0.07687752261293698,0.0959555103332094,-0.05232421728516881,0.2563087277986959,0.5908347976125041,1.0,-0.11894282442371384,0.19649830275547298,-0.1007846568184798,0.009530585691122067,0.08700979180251384,0.01778378536284787,0.048686872146485455,0.06497178590723271,0.02232942345859606,-0.4308943435926493,0.08799792564956044,-0.20015536464190017,0.17349937090628426
passive_voice_sentence_share,-0.13408883433289043,-0.15906200175502108,-0.15834129751689444,-0.1318517903399598,-0.11755634705349577,0.04328179786386988,-0.044564720692279215,0.007527915714145833,0.023314649683912052,-0.025775975732638026,0.009470529587866695,-0.31455060917137107,-0.16566171627885198,-0.11894282442371384,1.0,0.21832928328526385,-0.026139236569011445,0.09077228615481558,0.1340043648824875,0.0632442833950302,0.08891983135128825,0.18333962262639916,0.2194742199193242,0.06027536676057635,0.06854244709532643,0.06817249806070937,-0.35293835565577114
fog_index,0.16552451241677513,0.09319191208683042,0.16538354634373567,-0.3900814266160402,-0.12223673376117013,-0.11614586419142989,0.09595506402592663,0.0936613866090094,-0.054498029304851106,0.046629505427245435,0.004077606966989779,0.049658013109067665,0.2189493564745397,0.19649830275547298,0.21832928328526385,1.0,-0.08349652347219945,0.07360392377099387,0.0753667279193654,0.09306284472997728,0.07130443944079881,0.4227845526158555,0.35999350286084314,-0.396804534296664,0.28855103763597323,0.017280350918205085,-0.16360698745581853
ai_lm_positive_share,,-0.059524159565985814,-0.0952590260870251,0.07064401159554698,0.03291903385500522,0.06268449880032549,-0.061060863474087054,-0.007057327131107894,0.09259039289714735,-0.13199688261853323,0.09463625746578508,0.11124679780229788,-0.13868008742363616,-0.1007846568184798,-0.026139236569011445,-0.08349652347219945,1.0,-0.19281979100296875,-0.1668346374327497,-0.11993311307376135,-0.022488689208951546,-0.07099026688225774,-0.0776177266303174,0.08653778198950801,0.0006943189223657431,0.03604366137375357,0.029509446852223717
ai_lm_negative_share,,0.027233721429024662,0.13967471164457074,-0.002158546231178025,-0.4677309524955477,-0.033526556614804685,0.04609362124374517,-0.055490285390361556,-0.15897892263373664,0.1799745258130342,-0.07268434615112336,-0.10219626967264056,-0.002408653373483256,0.009530585691122067,0.09077228615481558,0.07360392377099387,-0.19281979100296875,1.0,0.39048367975710724,0.15257672994229582,0.05938762530712461,0.03871819289041737,0.04862343806787077,0.018789243392871066,0.05664932325118235,0.12941208183071795,-0.03895410028826311
ai_lm_uncertainty_share,,0.006693206926767649,0.10937089976629258,-0.0534613118362224,-0.5451457204203005,-0.04401336086090309,0.05802125673233012,-0.061863413756944055,-0.17321417399554323,0.18346775659460113,-0.05490187888540267,-0.06906500301381088,0.03667709870144405,0.08700979180251384,0.1340043648824875,0.0753667279193654,-0.1668346374327497,0.39048367975710724,1.0,-0.04876983761397845,-0.02500400408857654,0.06531343186786681,0.06382742213520982,-0.01689986188744755,0.08312293658224856,0.09583838109595287,-0.044329882938323066
ai_passive_voice_sentence_share,,0.014919946474275815,0.03778066209899336,-0.013072298702670963,-0.01030924743325876,0.003467020924784469,-0.011733231862140852,0.03646869504971122,-0.0317212159236209,0.053678982815638376,-0.04869782849902256,-0.06664768463417516,0.053637290411624024,0.01778378536284787,0.0632442833950302,0.09306284472997728,-0.11993311307376135,0.15257672994229582,-0.04876983761397845,0.9999999999999999,0.06803663511428414,-0.0028884277836000198,0.007371696707107519,-0.021261223994120185,0.02981558640696589,-0.00941207360156397,-0.041659600619961865
ai_fog_index,,-0.11872206360910383,-0.1528773169652833,0.07394617454447325,-0.042858547850838216,0.13413988516987224,-0.1275112515211472,-0.029015468811544372,-0.04679739926733355,0.06163837645720831,-0.03806277464416069,-0.041135124141133836,0.04712661412039693,0.048686872146485455,0.08891983135128825,0.07130443944079881,-0.022488689208951546,0.05938762530712461,-0.02500400408857654,0.06803663511428414,1.0,-0.02341273639165562,-0.01948469952724515,0.05774026733324524,0.03201005171582318,0.08117944490798756,0.015432931823224985
log_report_word_count,0.1573163271240514,0.09414259328703278,0.1539412976139002,-0.3105943012888444,-0.14759601443999906,0.14321279250702038,-0.14755116158675016,0.025358579259760462,0.014432202151860196,-0.0036883876627655503,-0.01774593106202927,-0.16873043474339544,0.13050566238546135,0.06497178590723271,0.18333962262639916,0.4227845526158555,-0.07099026688225774,0.03871819289041737,0.06531343186786681,-0.0028884277836000198,-0.02341273639165562,1.0,0.8971370771651853,-0.10733305531921986,0.026435864786343646,0.12417715845202101,-0.4600250657382779
report_word_count,0.10139013534612931,0.059532445487267605,0.10374124870087813,-0.24208807148622108,-0.1431199725816533,0.11447806033589242,-0.11848966295634802,0.02288999961714137,0.009474871658911267,0.006535356445959611,-0.028887548540737683,-0.22567235177379494,0.08041503878203886,0.02232942345859606,0.2194742199193242,0.35999350286084314,-0.0776177266303174,0.04862343806787077,0.06382742213520982,0.007371696707107519,-0.01948469952724515,0.8971370771651853,1.0,-0.08187851484180128,0.0654763224978728,0.2046199115834897,-0.5373012937835506
numeric_token_share,-0.31293619236692066,-0.2635918322580953,-0.34111873913178836,0.3325627310947764,-0.016032596718996813,0.6065933637990241,-0.5852217459558471,-0.08408685779979172,0.029834100497986557,-0.04286261506529527,0.031130534583121632,-0.3182826473308793,-0.38237277420836985,-0.4308943435926493,0.06027536676057635,-0.396804534296664,0.08653778198950801,0.018789243392871066,-0.01689986188744755,-0.021261223994120185,0.05774026733324524,-0.10733305531921986,-0.08187851484180128,0.9999999999999999,-0.1384982828308362,0.13320256820051277,-0.3001060207458166
average_word_length,0.22104906063167726,0.12300551978436354,0.21472657570235132,-0.2300692984783116,-0.10455864772537103,-0.13546901699615904,0.20291972644021153,-0.3291827037718554,-0.005838277055326676,-0.00036730471985547443,0.010757103622123726,0.17640639528189028,0.17345824943807964,0.08799792564956044,0.06854244709532643,0.28855103763597323,0.0006943189223657431,0.05664932325118235,0.08312293658224856,0.02981558640696589,0.03201005171582318,0.026435864786343646,0.0654763224978728,-0.1384982828308362,0.9999999999999999,0.6407788691783982,0.14243906972856188
lexical_density,0.06746435818635386,0.007391062402719305,0.049462069709652404,0.15117839595610066,-0.15385051106807052,0.03084951156367324,0.04913072973902965,-0.38437187527965155,0.005276433847816207,-0.012290202328732427,0.014569151245379478,-0.11201377789440792,-0.0630916243458153,-0.20015536464190017,0.06817249806070937,0.017280350918205085,0.03604366137375357,0.12941208183071795,0.09583838109595287,-0.00941207360156397,0.08117944490798756,0.12417715845202101,0.2046199115834897,0.13320256820051277,0.6407788691783982,0.9999999999999998,-0.0018593330897127016
root_type_token_ratio,0.20716383311962616,0.16244885644796572,0.20915629491334545,0.1590000620134595,0.13550516582064218,-0.30588151228152327,0.31122944160898514,-0.03528499189965339,-0.005374012352061918,-8.278645667111634e-05,0.00941035179127241,0.5185886839364896,0.2622344010360579,0.17349937090628426,-0.35293835565577114,-0.16360698745581853,0.029509446852223717,-0.03895410028826311,-0.044329882938323066,-0.041659600619961865,0.015432931823224985,-0.4600250657382779,-0.5373012937835506,-0.3001060207458166,0.14243906972856188,-0.0018593330897127016,1.0
