company_id,cik,accession_number,object_key,sha256,file_size,upload_status
S2024-012,0001090872,0001090872-24-000049,2024/sample_500/html/raw/0001090872/0001090872-24-000049.html,2df23d6c5d722138cd7f74c54983a8a452c4bc83182e38f095e26e53f7810a85,3725188,uploaded
S2024-013,0000002969,0000002969-24-000056,2024/sample_500/html/raw/0000002969/0000002969-24-000056.html,2405dcba4698f16b0f80acd72a533f7c4683355e4c15847ffd26e65aa52ac664,3883641,uploaded
S2024-014,0001559720,0001559720-25-000010,2024/sample_500/html/raw/0001559720/0001559720-25-000010.html,8afa6bf1c30f773575c571bc44a517ff944ba45b6af4cccd322523dc81460851,2185059,uploaded
S2024-015,0001086222,0001086222-25-000028,2024/sample_500/html/raw/0001086222/0001086222-25-000028.html,c9756d60bfc0deb446f3a93bef004f2742fe2f3452a3273a2f09fd597c669b5e,2584242,uploaded
S2024-016,0000915913,0000915913-25-000026,2024/sample_500/html/raw/0000915913/0000915913-25-000026.html,bbc89e11be3930622192b6d516c800e890932cdd664ab387c47fc3f84d0986d1,3916635,uploaded
S2024-017,0001035443,0001035443-25-000067,2024/sample_500/html/raw/0001035443/0001035443-25-000067.html,006577c37e283113581b0db6a49075a7f1b1fbbbe322d2f13a00d57751a5ada0,14122345,uploaded
S2024-018,0001097149,0001097149-25-000012,2024/sample_500/html/raw/0001097149/0001097149-25-000012.html,586a9cb92aca7c955526039239424aeddfea70b1c535403971d0370bfa4f33b1,2519069,uploaded
S2024-019,0001579241,0001579241-25-000008,2024/sample_500/html/raw/0001579241/0001579241-25-000008.html,814126a449c49b27c47a78e725e484b4c4b5a270d9031bd4482096a6beca7d48,2503945,uploaded
S2024-020,0000352541,0000352541-25-000014,2024/sample_500/html/raw/0000352541/0000352541-25-000014.html,0b3490b899229eb50d00a78e91c04ae0c4d08afad74dce010cb93a34453d3f5d,5663470,uploaded
S2024-021,0000899051,0000899051-25-000015,2024/sample_500/html/raw/0000899051/0000899051-25-000015.html,098d9cf28f22a8a7df682a84dfac62272fe9853bd369863362caca5979f41fe8,8599301,uploaded
S2024-022,0001652044,0001652044-25-000014,2024/sample_500/html/raw/0001652044/0001652044-25-000014.html,a70a2cc584744e7d678ec6c4fb669fa7c5c871861eb5820fb9de4357319db7d9,2528344,uploaded
S2024-023,0000764180,0000764180-25-000019,2024/sample_500/html/raw/0000764180/0000764180-25-000019.html,335d90ec2bb8a9d21d161ec0de9626a86ca5a60ef3813fc7505c9276a331a97a,3522156,uploaded
S2024-024,0001018724,0001018724-25-000004,2024/sample_500/html/raw/0001018724/0001018724-25-000004.html,094e0f2aa1d58203ed77340330e94ff5cb63f5168de5e08ed25a17681a1a53d9,1922355,uploaded
S2024-025,0001748790,0001748790-24-000022,2024/sample_500/html/raw/0001748790/0001748790-24-000022.html,2d86a947165f4297c4f547029ea67404b7b712ffc8de109565e1cd22c2cee197,3070185,uploaded
S2024-026,0001002910,0001002910-25-000055,2024/sample_500/html/raw/0001002910/0001002910-25-000055.html,360d36fb16233041224de42df1634dd1556e559c8bbf1b3d162c2b338d6fef99,7816992,uploaded
S2024-027,0000004904,0000004904-25-000027,2024/sample_500/html/raw/0000004904/0000004904-25-000027.html,5bd83f8891c534d39b55168c01ef1d17fb4ec37283c36b202cd0d55a7923cf01,18022114,uploaded
S2024-028,0000004962,0000004962-25-000016,2024/sample_500/html/raw/0000004962/0000004962-25-000016.html,ec8f259942e5b433f9a8546e1069c6fac7042b0e4d53fbbcc1ea0338c54e2327,5129280,uploaded
S2024-029,0000005272,0000005272-25-000012,2024/sample_500/html/raw/0000005272/0000005272-25-000012.html,fe998f95f362c6bc04bca88f357b1ada79de965d28977daebd04b2da929a6d6b,12307024,uploaded
S2024-030,0001053507,0001053507-25-000025,2024/sample_500/html/raw/0001053507/0001053507-25-000025.html,802278cd2c20fbb1c7d66a0b837bbc3d3cc26b3293976ff83f16f1f4a1996758,4628843,uploaded
S2024-031,0001410636,0001410636-25-000022,2024/sample_500/html/raw/0001410636/0001410636-25-000022.html,c96d15b5838c8f7e786da5bc45c6883faf5e921089a2965af6f3129b35a59be6,3903504,uploaded
S2024-032,0000820027,0000820027-25-000013,2024/sample_500/html/raw/0000820027/0000820027-25-000013.html,0d6865e4425018497cbd37ebebe1132bdfc7a98c7fa11f5cfc045deedc80728d,8458851,uploaded
S2024-033,0001037868,0001037868-25-000012,2024/sample_500/html/raw/0001037868/0001037868-25-000012.html,ac1dcc54450f16387b65226047fdd53afd7df7977ba46818b6415a42695ba9c4,2223098,uploaded
S2024-034,0000318154,0000318154-25-000010,2024/sample_500/html/raw/0000318154/0000318154-25-000010.html,f6c450de7e4c0c0c32b53175b355f0d7035f694f112f40b25ab47638ad754c70,3755388,uploaded
S2024-035,0000820313,0001558370-25-000714,2024/sample_500/html/raw/0000820313/0001558370-25-000714.html,4d83aca574a9f95a4b91f77730d37fc1430a4f6dd1646675fe259da23b901a21,5112272,uploaded
S2024-036,0000006281,0000006281-24-000204,2024/sample_500/html/raw/0000006281/0000006281-24-000204.html,d44f208ba41506db4e2fa279363b479bf89d3292a965eaf194cbf4e775853ede,2482487,uploaded
S2024-037,0000315293,0001628280-25-006093,2024/sample_500/html/raw/0000315293/0001628280-25-006093.html,bce88027d56e30f09c9bc2837612f5691eeaa13f3dc3f1ebb924903bb88bd63f,3953192,uploaded
S2024-038,0001858681,0001858681-25-000034,2024/sample_500/html/raw/0001858681/0001858681-25-000034.html,7e5f28ccc0ba335f42b87f684017ba007362708bb5ec5a1f2016be4d2c76f3e1,9759200,uploaded
S2024-039,0000320193,0000320193-24-000123,2024/sample_500/html/raw/0000320193/0000320193-24-000123.html,24a830a0f1256e371d36a1f7f72e5e85a38037d1de2f6f966eb8457db42ff6d6,1503780,uploaded
S2024-040,0000006951,0000006951-24-000044,2024/sample_500/html/raw/0000006951/0000006951-24-000044.html,7b34a3e0aa704a30cd553a0502ababf28e077f38a7e0066ba8a96da6ffb6c180,2175508,uploaded
S2024-041,0001521332,0001521332-25-000010,2024/sample_500/html/raw/0001521332/0001521332-25-000010.html,104e7f7069d0df461456af8d17842399de6cb3dfda114bbed764761202b39ce1,4262158,uploaded
S2024-042,0000947484,0000947484-25-000017,2024/sample_500/html/raw/0000947484/0000947484-25-000017.html,5eff59d047e6c8a866466762324f587b8bd008cf56e3822aa102f9dd5c14a3a9,7441757,uploaded
S2024-043,0000007084,0000007084-25-000011,2024/sample_500/html/raw/0000007084/0000007084-25-000011.html,e7ad692aa35b859d5bc3885c4767637d69cab04128696de0627ccb5674a426b3,3459384,uploaded
S2024-044,0001596532,0001596532-25-000028,2024/sample_500/html/raw/0001596532/0001596532-25-000028.html,ebae7b055aa14a1aa3ec5953be50fcb653dc22e9a88c5bf83fcd354be9a0bfc8,2081133,uploaded
S2024-045,0000354190,0000950170-25-021775,2024/sample_500/html/raw/0000354190/0000950170-25-021775.html,4830e61cb89bc8693928b027e91f308865520b98d5ffc1b2a5843f299811d11b,8921351,uploaded
S2024-046,0001267238,0001267238-25-000008,2024/sample_500/html/raw/0001267238/0001267238-25-000008.html,57dcf00e880c5ff515174964880517326164038f775fc51f2d5d9f1192cec894,5097379,uploaded
S2024-047,0000731802,0000731802-24-000030,2024/sample_500/html/raw/0000731802/0000731802-24-000030.html,09effcff409e372f9a1aa14b356c95c5c75b09c2ebfd6cc6656d68698ee6092b,3359327,uploaded
S2024-048,0000866787,0001558370-24-013758,2024/sample_500/html/raw/0000866787/0001558370-24-013758.html,f987d68aca1918377c5346eaa64ed9b3c5f6a1b9ffc25a87edbfd6b5030b81b0,3130839,uploaded
S2024-049,0000769397,0000769397-24-000090,2024/sample_500/html/raw/0000769397/0000769397-24-000090.html,84d45a1111e86bfcded1a5a03a802f8d998b74b89637e9789203ce44294fedbd,3767030,uploaded
S2024-050,0000008670,0000008670-24-000024,2024/sample_500/html/raw/0000008670/0000008670-24-000024.html,633ac023d558723ffb229413d93846e6513264ff23b26c6f4c421f8e791fa257,2505473,uploaded
S2024-051,0000915912,0000915912-25-000005,2024/sample_500/html/raw/0000915912/0000915912-25-000005.html,68fbc83c133605b2c5248c7002d3125cec9f56c34506062e0c598dad2392f77c,5986431,uploaded
S2024-052,0000008818,0000008818-25-000003,2024/sample_500/html/raw/0000008818/0000008818-25-000003.html,179dd6f3296203b1a52fa3e660bd65d9cfafa6743cee47bb0d9edd35adbeffbf,2684023,uploaded
S2024-053,0001069183,0001069183-25-000019,2024/sample_500/html/raw/0001069183/0001069183-25-000019.html,9dd2fb115809c040065ef7dd8d90873dacbf943a42b67995255cde8e21769bbb,3325575,uploaded
S2024-054,0001037540,0001656423-25-000009,2024/sample_500/html/raw/0001037540/0001656423-25-000009.html,d577f2c54d24a0efff88bec979eccd85a2445c59821516a9222d1a63fc6ebf99,7435641,uploaded
S2024-055,0001701605,0001701605-25-000035,2024/sample_500/html/raw/0001701605/0001701605-25-000035.html,28e949e3e7d3fd988451bc933551e25529b3538e305df3e2550b971ce509e122,2094910,uploaded
S2024-056,0000009389,0001558370-25-001190,2024/sample_500/html/raw/0000009389/0001558370-25-001190.html,76632659e1c910bbab45bd94e9d21f3146a438c1e48bb56c6af59512b4298447,4690052,uploaded
S2024-057,0000070858,0000070858-25-000139,2024/sample_500/html/raw/0000070858/0000070858-25-000139.html,2bd740567c0f0a7ad4b873da1af6765d4d6268a2c1f0dc129d001af9f09a50e6,12899522,uploaded
S2024-058,0001390777,0001390777-25-000046,2024/sample_500/html/raw/0001390777/0001390777-25-000046.html,6b133ab71d31de2d9c6d519f2666778ef3586f7da4c49c58ace186ffef8b56f0,1248402,uploaded
S2024-059,0000010456,0001628280-25-007201,2024/sample_500/html/raw/0000010456/0001628280-25-007201.html,6893cd400861c5cce2f0f1ffd72b4d5316c6b5c641327fb790539ce8a68bfd04,3618033,uploaded
S2024-060,0000010795,0000010795-24-000084,2024/sample_500/html/raw/0000010795/0000010795-24-000084.html,32f90b06d4869e50b2976e08a4916e86ae7ff2ab9119b1a7d2f14ed77c4c7253,3034570,uploaded
S2024-061,0001067983,0000950170-25-025210,2024/sample_500/html/raw/0001067983/0000950170-25-025210.html,048d5e8c484b6ef1ee0fc492c71e586bf6de3c7acef5b2c1e505c60f5f2eb7b0,10744089,uploaded
S2024-062,0000764478,0000764478-24-000010,2024/sample_500/html/raw/0000764478/0000764478-24-000010.html,d3ee0d1d7568048f68c68413aa408557e758fc839feaa6b2e74b0627bdbcde1b,7128150,uploaded
S2024-063,0000842023,0001558370-24-012430,2024/sample_500/html/raw/0000842023/0001558370-24-012430.html,63b6c14dc93cb22e4d893e1524d2732ac69df4fd24071b14531d9629bc1b2283,3579011,uploaded
S2024-064,0000875045,0000875045-25-000009,2024/sample_500/html/raw/0000875045/0000875045-25-000009.html,7147af8f1204d50b218117c53e1130759e90fd7319d30611a903ba8c5086cfc2,4345645,uploaded
S2024-065,0002012383,0000950170-25-026584,2024/sample_500/html/raw/0002012383/0000950170-25-026584.html,83f135fb44d981608a61a975e48607efb9359dfed0ff450d44ac947a3056c0a0,11025801,uploaded
S2024-066,0001393818,0001193125-25-042469,2024/sample_500/html/raw/0001393818/0001193125-25-042469.html,9c420a90a70889daa3e1e25b84be145e6c073f8023ccf1a547d9b3bee18c2f61,10125394,uploaded
S2024-067,0000012927,0000012927-25-000015,2024/sample_500/html/raw/0000012927/0000012927-25-000015.html,5543e481852dd01f459608ad58d70f119b66c605b91fdf16c5b93c5477486f68,3336502,uploaded
S2024-068,0001075531,0001075531-25-000010,2024/sample_500/html/raw/0001075531/0001075531-25-000010.html,0e94eedfcdfdc0d79f16911dff8fe87c99b180da4e8e46915432b8a60fa619ba,2458315,uploaded
S2024-069,0000908255,0000908255-25-000007,2024/sample_500/html/raw/0000908255/0000908255-25-000007.html,579b2dd3cae98c987f707d15002f0934e75ff804765722fda7c4e6eed1311ce6,3970895,uploaded
S2024-070,0000885725,0000885725-25-000011,2024/sample_500/html/raw/0000885725/0000885725-25-000011.html,c49e76d8ca0117f6bf3d93a283b6561d48cfd4a891a61bf972ff169eb68ab6ab,3350702,uploaded
S2024-071,0000014272,0000014272-25-000039,2024/sample_500/html/raw/0000014272/0000014272-25-000039.html,b8cb4e24be1519d9517b6fad20af6294998196232eca1d8873310a9e97c19d50,3925071,uploaded
S2024-072,0001730168,0001730168-24-000139,2024/sample_500/html/raw/0001730168/0001730168-24-000139.html,eafa4762e1293da804c455f881b958fe55cf1d9f9a13fc8e2a3e59ce05397605,2751336,uploaded
S2024-073,0001383312,0001383312-24-000039,2024/sample_500/html/raw/0001383312/0001383312-24-000039.html,2a9e8938953947fa804b280a16fe2bdcf37ab26f6c87702b948da0dd08ccba13,2619211,uploaded
S2024-074,0000079282,0000950170-25-019039,2024/sample_500/html/raw/0000079282/0000950170-25-019039.html,78d056cef0ed286229a092b97328aac3df0a8bfed756e79efbfbad5a257b83df,5629301,uploaded
S2024-075,0000014693,0000014693-24-000086,2024/sample_500/html/raw/0000014693/0000014693-24-000086.html,dfa2194844f76a09f05f0c3fc88baed9dd7779354c010ac8deb111d94b13c3dc,2552516,uploaded
S2024-076,0001316835,0000950170-25-023953,2024/sample_500/html/raw/0001316835/0000950170-25-023953.html,5477a92295c88b89bd020a3ddb0a1798430e5dd6574358fa8bb401260b2de132,2985208,uploaded
S2024-077,0001996862,0001996862-25-000008,2024/sample_500/html/raw/0001996862/0001996862-25-000008.html,d51691bf308cd4797231bff569c4a457ceab0d28336346b2eb8571683b4a3574,4542508,uploaded
S2024-078,0001043277,0001043277-25-000012,2024/sample_500/html/raw/0001043277/0001043277-25-000012.html,a08599749eebc42e54a948606ddbdfcc3d8d625d90cbd6d0fa97cf71564b445d,2075549,uploaded
S2024-079,0001138118,0001138118-25-000005,2024/sample_500/html/raw/0001138118/0001138118-25-000005.html,3fafb5cac46c85940862fb2dcdaf631c3054e47d2d45f9f945801fdd307706e8,3292793,uploaded
S2024-080,0001402057,0001402057-25-000018,2024/sample_500/html/raw/0001402057/0001402057-25-000018.html,0ff179e35bb866da191181f6f3f92eb44c4d035547e8bc40d1c4ee8a49af5c0a,2484503,uploaded
S2024-081,0001324404,0001324404-25-000006,2024/sample_500/html/raw/0001324404/0001324404-25-000006.html,1f8d14f78761be8374b194bbf8a9ea537c62e0320b4d2cc031ba5924390b1ce7,3973504,uploaded
S2024-082,0001156375,0001156375-25-000021,2024/sample_500/html/raw/0001156375/0001156375-25-000021.html,30f69e58dca1bbd22f3c1acc2ca5e81d0715ddb25581ef4374818d6d28da78ba,2195872,uploaded
S2024-083,0000811156,0000811156-25-000036,2024/sample_500/html/raw/0000811156/0000811156-25-000036.html,611aa5b51277ac636d0c0aada801d681390d6952ad4cef8f9367e5c54b9dec60,5883837,uploaded
S2024-084,0000277948,0000277948-25-000008,2024/sample_500/html/raw/0000277948/0000277948-25-000008.html,bccd008c2738e92b660e2e71cb14871c51ac9af8407e8f75996434ce70775ea0,3353993,uploaded
S2024-085,0000064803,0000064803-25-000007,2024/sample_500/html/raw/0000064803/0000064803-25-000007.html,d84c5415289a14a95278e9011874c9da9b12957d0c9db1f137607c009409548f,5108619,uploaded
S2024-086,0000813672,0000813672-25-000024,2024/sample_500/html/raw/0000813672/0000813672-25-000024.html,13ee1cdb03d4414006fb884c8a63df3f75330a27b1b2a4fc5c0883a0ff31a5fa,2552032,uploaded
S2024-087,0001590895,0001590895-25-000068,2024/sample_500/html/raw/0001590895/0001590895-25-000068.html,935adf140fe749d605c17be7b933100e2da5ca87852dff5e9e46a9559aea4c88,3300888,uploaded
S2024-088,0000906345,0000906345-25-000008,2024/sample_500/html/raw/0000906345/0000906345-25-000008.html,9bc621a2a89906a491783ef0f222fb915b2c77b6555d8b50ed8964aff2992640,3639044,uploaded
S2024-089,0000016732,0000016732-24-000130,2024/sample_500/html/raw/0000016732/0000016732-24-000130.html,af1fd4b03e7e37339c7f2564194849092e2ca0522bbc88c9783a5a0ca3c46b6c,3066654,uploaded
S2024-090,0000927628,0000927628-25-000092,2024/sample_500/html/raw/0000927628/0000927628-25-000092.html,5cb8a47ee547163676032a93f79706dec6c8283a64c1771f4baa57bd85534823,8528288,uploaded
S2024-091,0001170010,0001170010-24-000034,2024/sample_500/html/raw/0001170010/0001170010-24-000034.html,7f92cee3709b0de95484934cc9503df49e8fc54f82ee25782eebfc2c48bc3aae,2570965,uploaded
S2024-092,0000721371,0000721371-24-000056,2024/sample_500/html/raw/0000721371/0000721371-24-000056.html,7d1c1915be534c802f279f780644f42fe42b6f8879dc624bb8b95506a9e1d87a,3373451,uploaded
S2024-093,0000815097,0000815097-25-000007,2024/sample_500/html/raw/0000815097/0000815097-25-000007.html,778aea598528c109c4865c5dc30ba63b39f2deb9175b218d70cdb5c9dc69b435,2240704,uploaded
S2024-094,0001783180,0001783180-25-000008,2024/sample_500/html/raw/0001783180/0001783180-25-000008.html,92acd27201290272b5fae34591abe85e88a32c08a8cc0cec84a819272fdc6b3c,3088198,uploaded
S2024-095,0000018230,0000018230-25-000008,2024/sample_500/html/raw/0000018230/0000018230-25-000008.html,a2abf5cb2bc7be0440c1d358cdd02b5eb300a8f231ff4233ee6a724f02b6782c,6101295,uploaded
S2024-096,0001374310,0001628280-25-006984,2024/sample_500/html/raw/0001374310/0001628280-25-006984.html,f13818696cb7654b8fbcf1c8b2bf330ebbe7d3c99e394dbdf0da9586ec6b499f,3961678,uploaded
S2024-097,0001306830,0001306830-25-000027,2024/sample_500/html/raw/0001306830/0001306830-25-000027.html,6bb11d89e3a6df80619116f6f54e5515c1d4ce9bf6293ffe9a8cad20aa9e0296,3563939,uploaded
S2024-098,0001140859,0001140859-24-000177,2024/sample_500/html/raw/0001140859/0001140859-24-000177.html,6b11a5954fa73bcd395e42742e1f1fdb02b46e35f6102d009f2c11439c0bf7aa,1993828,uploaded
S2024-099,0001071739,0001071739-25-000027,2024/sample_500/html/raw/0001071739/0001071739-25-000027.html,47b93ee13f897e7b6184825dfd0b97b14d5efed2d82704b22ddb52b0005f4ebb,3212357,uploaded
S2024-100,0001130310,0001130310-25-000040,2024/sample_500/html/raw/0001130310/0001130310-25-000040.html,b595d3a028483f7e538bf8335d2acb065be2bf85b5506306b577ebd8566ef1ad,7249693,uploaded
S2024-101,0001100682,0001100682-25-000011,2024/sample_500/html/raw/0001100682/0001100682-25-000011.html,486da70a51a6ff3b4c2cd61ddcecc961dafe892dc41a9ad3ecfcf863a9ef9467,3051219,uploaded
S2024-102,0000316709,0000316709-25-000010,2024/sample_500/html/raw/0000316709/0000316709-25-000010.html,dc77beefc6975f9cb707fbfa4f5a96d04ed50e44d27264a71f95506f42617f9c,5863573,uploaded
S2024-103,0001091667,0001091667-25-000034,2024/sample_500/html/raw/0001091667/0001091667-25-000034.html,0820e73819e239d2766309f137a164fca3c47866b868f822ad515508bdf8474c,2482069,uploaded
S2024-104,0000093410,0000093410-25-000009,2024/sample_500/html/raw/0000093410/0000093410-25-000009.html,f1689d83592bd0411ec7bf3c072680a715266b1c6c52336cdd37ef0529a80624,5960635,uploaded
S2024-105,0001058090,0001058090-25-000014,2024/sample_500/html/raw/0001058090/0001058090-25-000014.html,99912e8bc80844c27751ed08d80b91b0a64b3583fc5a4166567a9382f57570b9,1618183,uploaded
S2024-106,0000896159,0000896159-25-000004,2024/sample_500/html/raw/0000896159/0000896159-25-000004.html,6daa72102dd48611c5e744e139d356a22aee55ba65918b936cd253c9004c880a,9849105,uploaded
S2024-107,0000313927,0000950170-25-019801,2024/sample_500/html/raw/0000313927/0000950170-25-019801.html,44b2e24b423b082243ebdf9741ab73d14dde15fe846d45c63f5bbadb9b951ef8,4486175,uploaded
S2024-108,0001739940,0001739940-25-000009,2024/sample_500/html/raw/0001739940/0001739940-25-000009.html,93820eb69895b42d55831dea89c173599d7521caa9d5598ae4dfb69f5f2cb9f2,4606782,uploaded
S2024-109,0000020286,0000020286-25-000009,2024/sample_500/html/raw/0000020286/0000020286-25-000009.html,5404251573943a93af6a27c662e58444d9da63807618b15975ec62c6827e18d1,7430058,uploaded
S2024-110,0000723254,0000723254-24-000036,2024/sample_500/html/raw/0000723254/0000723254-24-000036.html,d0154e15175bee315fd2fc51197de0342932b003584dc7a797ffb432d471d2ec,2089784,uploaded
S2024-111,0000858877,0000858877-24-000017,2024/sample_500/html/raw/0000858877/0000858877-24-000017.html,428e8bca9ed83d17fe19b764d1b4ab9f15b18bd5675ce01eb1286a3ecba55c44,3549583,uploaded
S2024-112,0000831001,0000831001-25-000067,2024/sample_500/html/raw/0000831001/0000831001-25-000067.html,6f682f07f0d44eae55d5881f6d8b03dd0db1431d85f44ffd44ff36ba28c165bf,16686353,uploaded
S2024-113,0000759944,0000759944-25-000013,2024/sample_500/html/raw/0000759944/0000759944-25-000013.html,5bfe22877cf9fd900c1cf52b39d694893787fc8d2f4035ab827c63a12b8ade7b,6407322,uploaded
S2024-114,0000021076,0000021076-24-000030,2024/sample_500/html/raw/0000021076/0000021076-24-000030.html,8aa4721836a0bffa850cf2efa537660292c71ed902a6809fc7911cea3f8a5a0b,793143,uploaded
S2024-115,0001057352,0001057352-25-000016,2024/sample_500/html/raw/0001057352/0001057352-25-000016.html,a23cf9209277b6c669fa4fdea3a6b30466ef9ab76f1b5a8660302685e28a86b3,2299360,uploaded
S2024-116,0000021344,0000021344-25-000011,2024/sample_500/html/raw/0000021344/0000021344-25-000011.html,03e0f59ce1b6115dd5cc3bb46b3078146affe03f3e2b1b37f2d59c3202135b68,3930907,uploaded
S2024-117,0001058290,0001058290-25-000017,2024/sample_500/html/raw/0001058290/0001058290-25-000017.html,b79ad2bc28fbc38610c78f1001c6cd763e8e607d914068531fc644881956e167,2770500,uploaded
S2024-118,0000021665,0000021665-25-000008,2024/sample_500/html/raw/0000021665/0000021665-25-000008.html,c566f0545f22bac0584eec40c6651f526f692feb3bd63ca5ae74caa2937e172a,2836556,uploaded
S2024-119,0001166691,0001166691-25-000011,2024/sample_500/html/raw/0001166691/0001166691-25-000011.html,27202fe65f5e174e6176ed2287eee4004e44a0049616e5b0c04b3d03ad920d0f,2852944,uploaded
S2024-120,0000023217,0001558370-24-009764,2024/sample_500/html/raw/0000023217/0001558370-24-009764.html,8802e40660537379a3628024c0ef6e81be5f0c9121a4852c95042957cbbad130,4294122,uploaded
S2024-121,0001163165,0001163165-25-000012,2024/sample_500/html/raw/0001163165/0001163165-25-000012.html,9cd2d574969a93136ec07162c89fb50a20eae4b504dc5bcf83a936133812d662,5460604,uploaded
S2024-122,0001047862,0001047862-25-000011,2024/sample_500/html/raw/0001047862/0001047862-25-000011.html,602fa30e371449a4e40c1f53fcd043fa8b54e369a0216d8addd5421aa842b5e1,6254518,uploaded
S2024-123,0000016918,0000016918-24-000054,2024/sample_500/html/raw/0000016918/0000016918-24-000054.html,c4841f777f562bdfa4895f0fa5130bf29921c0d9ac76e4a362a904fe52cc8e34,3384712,uploaded
S2024-124,0001868275,0001868275-25-000023,2024/sample_500/html/raw/0001868275/0001868275-25-000023.html,9d7c6875109598ff43310426a01e7ebbd39469efdf2cfb0c269f450a876a85bd,5029163,uploaded
S2024-125,0000711404,0000711404-24-000074,2024/sample_500/html/raw/0000711404/0000711404-24-000074.html,563616e95eb8d051d17dce5415a353cdafdbc0b210d3fb8873ba9ad56917e01f,2073828,uploaded
S2024-126,0000900075,0000900075-24-000024,2024/sample_500/html/raw/0000900075/0000900075-24-000024.html,550aecb92d560ca15b4c98c85ae699dc18e51d8afaeaab32d4adca8e7fb4339d,2048063,uploaded
S2024-127,0000024741,0001628280-25-005347,2024/sample_500/html/raw/0000024741/0001628280-25-005347.html,58c223dadec843369d3da115dbe67a9f266333761f04fdb5a10b969fcfdb47ec,3362248,uploaded
S2024-128,0001175454,0001628280-25-008746,2024/sample_500/html/raw/0001175454/0001628280-25-008746.html,daa586e263860757fb95c1929b524d6115b4e8ff9dd9652c6de146fea3373fe8,6384321,uploaded
S2024-129,0001755672,0001755672-25-000005,2024/sample_500/html/raw/0001755672/0001755672-25-000005.html,9939b78389a7943ad3bdf3f9a830af09062b0985d4caf610279f67325a93d221,4869367,uploaded
S2024-130,0000909832,0000909832-24-000049,2024/sample_500/html/raw/0000909832/0000909832-24-000049.html,02f59d813caef1917d773104629133fd7a7414759a5ea8a9c6918e070c970638,1497890,uploaded
S2024-131,0001535527,0001535527-24-000007,2024/sample_500/html/raw/0001535527/0001535527-24-000007.html,256b0c12fc211e1690a2da8a23b584741e5f5b570454ec87585dc7c03dfc3842,2314628,uploaded
S2024-132,0001051470,0001051470-25-000089,2024/sample_500/html/raw/0001051470/0001051470-25-000089.html,04f1c9acb648064feb9137289156307aceda6175deb2932542d03a7f32942f80,2760346,uploaded
S2024-133,0000026172,0000026172-25-000007,2024/sample_500/html/raw/0000026172/0000026172-25-000007.html,17614e7471b70f942227d7927df32005d16df2b2bf6f669f404465c963b88d40,4834807,uploaded
S2024-134,0000882184,0000882184-24-000057,2024/sample_500/html/raw/0000882184/0000882184-24-000057.html,32617c858102223920f4d2b17e682487a5955950f81dd1b798e444948bb88022,2841148,uploaded
S2024-135,0000936340,0000936340-25-000065,2024/sample_500/html/raw/0000936340/0000936340-25-000065.html,0c225279865f104ff2a296d58f32f947cf8dd6340eea3517fa159bb46850366a,5878372,uploaded
S2024-136,0000927066,0000927066-25-000012,2024/sample_500/html/raw/0000927066/0000927066-25-000012.html,a047532d222bfa4ab5f191c90988d39ca8196185c48198fe032aa0d1ad9141f0,3156895,uploaded
